objectives;is_feasible;variables;evaluation_time
[3.6655351200000075, -1.080847];True;[-4.035910668087377, 4.3644526223145, 4.027975222290557, -4.150064272566548, 3.0004343227727617, 2.2629893431933743, 3.7619714850201955, -4.831282172831939, 1.1320885778556757, -3.031941014058436];158.76237820007373
[3.9053957760000064, -2.4999999999994693];True;[-3.321126500832381, 4.69948622616238, -1.724322077132098, 1.574919761114403, 1.720164502560925, 3.615820699785882, 0.22152783839373047, 0.8088376330626108, 1.9835391597748506, 4.026513988862082];149.33422409999184
[3.869271504000002, -2.4999999999990705];True;[4.413014692343319, 2.7524914357138774, -4.198340055766092, 0.631637229818419, 4.2326227305156845, 4.123708099937636, 2.328485622844835, 3.61359167499576, -1.62268579807873, -4.341557484826559];154.81405150005594
[4.072624272000002, -2.3013231];True;[1.2114881949691796, 1.6945787754239507, -0.01763007862567445, 4.768680996136464, 4.298111462897188, 4.635296098195651, -1.7206232488681694, 3.1651979747476915, 4.294162905897007, -0.981844800965062];151.6033290999476
[3.7116725040000076, -2.2810749];True;[0.8168493922146638, 3.506322648959543, 2.87361122238781, 1.1741891314163464, 0.9287262980907265, 0.26416884569672483, -0.16634048473468077, -2.204226771948705, -0.17551994711003527, -2.3810641809043287];156.5503286999883
[3.3545031120000015, -2.499999999996666];True;[-1.153419025984408, 2.8575301304951655, -1.5260134933063219, -2.1832577084773366, -3.300007730302803, -3.325033848897696, -0.4663543956713152, -3.3198931295678347, -1.72202096631663, 2.2395454738391862];152.5757956999587
[3.5590501440000004, -2.497887315];True;[-2.034316111118283, 3.6054491504782558, 0.35626820708300855, 2.2022484575721757, -4.999342595556623, -4.051503792329386, -4.2793496717266795, -0.05802305930066787, 4.949490677163039, 1.8799474654389474];155.5155447999714
[3.36625912800001, -2.499999999997816];True;[-4.481462427726276, -0.44532407450787304, -3.973606131311158, -2.4380350476904256, -1.048511566568553, 4.1310918974990045, 4.099908642966126, -2.2014236187480374, -1.250908308929739, -3.746419291926806];152.2669069999829
[3.683238696000013, -2.4999999999983036];True;[4.452078841958281, 0.7958349496736572, -2.6174423074087763, -3.543551676230262, 0.21510924520187746, -1.5971889163113264, 3.3170040001077172, -1.3425678510972627, 4.494549283865602, -0.8535130068993011];149.56364970002323
[3.5301966480000004, -1.343623];True;[-2.9489919281105195, -1.4540963384413619, -0.011004164723819265, -3.696387766257242, 2.7382420561045, 2.5497741866900556, -1.283042969475944, -0.7018358619040557, 1.0128140613168117, 0.029580537427599474];147.1881498999428
[3.4829101440000123, -1.6756717];True;[-2.17269661118096, 1.0807668048200805, -2.3550346746814954, -3.5203834975936954, 1.5270677501648064, 2.2730428472878152, 2.857474894891949, -3.0361266349508287, -2.0303185535000976, -0.5779411415977611];149.70725420000963
[3.3543957600000036, -2.499999999997673];True;[-1.720526175173227, -4.443491173113073, -0.6536165473874771, -1.7781995414244003, -1.2023099535786406, 3.7172382924149936, -2.020103871885197, 0.6393628198886612, 0.3124687577082774, -4.754735057623166];158.53319260000717
[3.5565858000000117, -2.4999999999932494];True;[-4.165794922103991, 2.4202612073670213, 2.3587317821257727, 0.566748452069195, -1.2937900968036997, 2.490861270517488, 4.306758822590599, -2.6642104154085713, -2.072354990276728, -4.490460500818639];154.96499370003585
[3.586343040000009, -2.49999999995802];True;[1.930210692158881, 4.584981537531442, 2.154145293392485, -2.0609680008822084, -2.90514981206474, -1.4422842549931003, -2.5265817335512297, -3.649589089087546, -1.472039855787619, 4.221663336900823];155.14708030002657
[3.2711018400000125, -2.499999999995758];True;[3.367798462598424, -4.689469805452347, -4.709794475604461, 0.2591959994569635, 0.7224635064851377, -0.865267234060183, 1.0141545621009262, -4.618059158444297, -2.9299090534422345, -3.311226679377679];156.17916210007388
[3.460604472000001, -2.3436737];True;[-2.435479873383052, -2.7879124427183877, 0.3727856620225314, 3.7994650450574134, -0.48807503310459666, -4.435293137888921, -3.6554604854824504, 4.914998369512608, 2.727623326510721, -4.99951161896231];154.24222820007708
[3.4750499040000076, -2.3138418];True;[1.4897106001279692, -4.056591982482387, -3.199266971360686, -1.4284153210296013, -3.0605555424205475, -1.8438219305003178, -1.1948414424631295, 4.875914131223645, -1.6392823671737777, 3.7391144076823952];147.58682000008412
[3.857710968000014, -2.4999999999998055];True;[4.170416667448263, -3.209610929272051, -0.9493342683656492, 3.1985270389534293, -1.501659017731881, 4.197934758912986, 1.98633627500009, 1.5935074380487722, 2.596374732539731, -0.6847792529816843];143.70734269998502
[3.678807456000008, -1.9857748];True;[-2.016040576443332, 3.7495672200993084, 2.1191134498689648, -2.0350868846692682, -1.1655723877581439, 4.838278180491672, 0.6059344506893138, -0.7055019406198344, 2.5147161061840784, -4.790231766063772];146.03109559998848
[3.7209676320000136, -2.496157176];True;[-3.8848486244513234, -4.133668671146924, -4.341369904057874, 4.480812443441678, 4.4729260500816945, 3.393084648668129, 0.11626170998524898, 3.2520246595492353, -1.9388041210179061, 3.650596105046427];137.819150299998
[3.795464952000005, -2.499999999997828];True;[4.402942188839531, -2.994431210460675, -3.9964724422546754, 3.1985270389534293, -1.501659017731881, 4.12409680102851, 1.8612870988855021, 1.5100832672856033, 2.596374732539731, -0.6847792529816843];150.81822130002547
[3.5972264160000074, -2.499999999938995];True;[1.9873943693433291, -1.080745413540225, 3.540548328567455, -0.842527420623103, 0.3327638270947446, -1.5497009036001352, -0.06091796576465036, -4.889724955460658, 2.8959067883145964, -0.9947073588855506];154.38736079994123
[3.0302408880000105, -2.4999999999980553];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];155.92197560006753
[3.4833784320000003, -2.499999999998837];True;[1.9184986941101918, 2.9851211825995847, 2.189532689188404, -2.0683723876431994, -2.332662441123463, -1.4422842549931003, -3.8738305893191267, -3.649589089087546, -3.8809715096971926, 4.222117875006096];156.29287130001467
[3.7895167440000073, -2.4999999999984426];True;[-2.9431017075568873, 4.653894866078754, 3.355814258726582, 4.70611193452473, 2.901286490790432, -1.077865151888079, -2.8246540554023287, -3.7987537879069655, -1.4571510202972304, 4.725028497147871];156.98339229996782
[3.3491700720000015, -1.349341];True;[-2.0658050337337754, -0.6206218947671944, 0.46722383831124903, -2.7911083940955215, -4.999361931388706, -4.051503792329386, -4.2793496717266795, 0.13287111736477453, 4.9830641965874705, 1.0787565044813467];152.171631300007
[3.5649754560000133, -2.499999999999022];True;[1.02205278902513, 2.9892959404852215, 2.189532689188404, 0.9184249018690456, 1.2247418040408449, -1.1902114145233829, -4.153593472954363, -3.649589089087546, -1.6347892019498818, 0.12933210404406426];158.3149984999327
[3.0302408880000105, -2.4999999999980553];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];159.028486300027
[3.07131026400001, -2.2147105];True;[-2.067871421092579, 1.0789480632271635, -3.601954159639487, -2.847558853310466, -3.7189821112224553, -2.551261868340415, -4.553123843819574, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];159.35812009999063
[3.2408573040000057, -2.4999999999986398];True;[-2.0343576118497997, 3.1835718324506237, -3.7102413428368917, 2.3313639782039104, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.360121045349285, -3.6513276254710196, 1.8743569813393481];163.89919470006134
[3.3830228880000064, -2.3860733];True;[1.8244497000347621, -1.0569626196179123, 2.189532689188404, -2.0683723876431994, -2.332662441123463, -1.4293556823986597, -3.8738305893191267, -4.17250434202521, -3.8809715096971926, 4.222117875006096];157.6294469999848
[3.0250653120000024, -2.499999999998628];True;[-2.065846534465292, -1.0424968736752382, -3.8389118100285806, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];158.04556370002683
[3.1601651040000096, -2.4999999999978995];True;[-2.0343576118497997, -1.0495898478420262, -3.7102413428368917, 2.3313639782039104, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.165672533661915, -3.354100875886969, 1.8800944574469598];158.86346729996148
[3.1762979280000048, -2.499999999998141];True;[-1.9717975402744918, 2.999586898222291, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.532141556632306, -4.555348290090264, -3.646823631794358, -3.6513276254710196, 3.1889638041647332];159.85990890010726
[3.082466016000013, -0.651837];True;[-2.067871421092579, 1.0789480632271635, -3.0840306704201486, -2.847558853310466, -3.7189821112224553, -2.552618511665619, -4.553234768823662, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];160.79906350001693
[3.0302408880000105, -2.4999999999980553];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];154.87070010008756
[3.0302408880000105, -2.4999999999980553];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];155.52263230003882
[3.0248115120000003, -2.499999999998189];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];157.56767279992346
[3.1640241600000008, -2.499999999997158];True;[-1.6889448697711897, 3.145979731119766, -2.5515508632099504, -2.7426504852513722, -3.7189821112224553, -2.4767666579995256, -4.55322366557883, -4.354276106471857, -3.6513276254710196, 1.8743569813393481];159.60753120004665
[3.1785024240000013, -2.499999999996953];True;[-2.070704251456699, 1.1165401645407782, -3.738698942037661, 2.2264557692690206, -3.7189821112224553, -2.552618511665619, -4.555359393335095, -4.175583823609451, -3.6513276254710196, 1.0731660203817475];160.77165659994353
[3.03009768000001, -2.499999999999259];True;[-2.065846534465292, -1.0424968736752382, -3.605927772180868, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];153.74482189991977
[3.014745048000006, -2.49999999999844];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 0.6071175865460157];155.0441818999825
[3.00836224800001, -2.499999999998722];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];155.28184579999652
[3.0248115120000003, -2.499999999998189];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];155.3088980000466
[3.0250052640000136, -2.4999999999973976];True;[-2.065846534465292, -1.0424968736752382, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.412143917463625, -3.6513276254710196, 1.0731660203817475];155.3414947000565
[3.002431968000013, -2.499999999999244];True;[-2.065846534465292, -1.8040292907994582, -3.8738267421645505, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];154.70343360002153
[3.018664800000001, -2.4999999999972458];True;[-2.065846534465292, -1.0424968736752382, -3.8389118100285806, -2.9583411532823467, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];154.8563826000318
[3.019807440000008, -2.4999999999988285];True;[-2.065846534465292, -1.0424968736752382, -4.082331624382573, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];154.92159639997408
[3.0130105680000048, -2.4999999999956732];True;[-1.889369566069572, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.1118874433545558];155.00457860005554
[3.00836224800001, -2.499999999998722];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];156.17968770000152
[3.018664800000001, -2.4999999999972458];True;[-2.065846534465292, -1.0424968736752382, -3.8389118100285806, -2.9583411532823467, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];155.36706389999017
[2.999467368000011, -2.4999999999966334];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];156.40835849998984
[3.017932992000011, -2.499999999999232];True;[-2.065846534465292, -1.0424968736752382, -3.8389118100285806, -2.613690294661267, -3.7189821112224553, -2.5192129840378654, -4.9338622619183115, -4.1697388847320225, -3.6513276254710196, 1.0731660203817475];156.691763299983
[3.013847568000008, -2.4999999999991775];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.301395844822337, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];156.74486800003797
[3.00836224800001, -2.499999999998722];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];157.96597070002463
[3.008137824000001, -2.499999999998322];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.565740142953326, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];154.95108269993216
[3.002431968000013, -2.499999999999244];True;[-2.065846534465292, -1.8040292907994582, -3.8738267421645505, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.555348290090264, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];155.26921719999518
[3.0164903280000126, -2.499999999984305];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -2.9283696734457076, -2.5192129840378654, -4.96966916172672, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];156.31728379998822
[3.0008365920000113, -2.499999999998546];True;[-2.065846534465292, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.6555965271829427, -2.5192129840378654, -4.96714661802311, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];156.70606510003563
[2.98976724000001, -2.4999999999980242];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.421107634753918, -3.6513276254710196, 1.022044189870335];157.99034969997592
[2.9903312160000084, -2.499999999999287];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.620885912606237, -4.839377691679787, -4.421107634753918, -3.6513276254710196, 1.022044189870335];156.3304041000083
[3.0466294560000104, -2.4999999999959166];True;[-2.0643964746964367, -1.8040292907994582, -3.5992891540829843, -1.075611848774585, -3.7189821112224553, -2.5192129840378654, -4.320456007522685, -4.421107634753918, -3.6513276254710196, 1.022044189870335];156.89094439998735
[3.0106985040000005, -2.499999999999287];True;[-2.065846534465292, -1.8040292907994582, -3.8738267421645505, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.258506204241729, -4.421107634753918, -3.6513276254710196, 1.1590592657809886];157.44923949998338
[2.990840112000001, -2.499999999997718];True;[-2.4652442951332607, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.421107634753918, -3.6513276254710196, 1.0731660203817475];160.0021099000005
[2.98542844800001, -2.499999999998663];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.582349834365591, -3.6909601862004964, 1.022044189870335];160.32313580007758
[2.989820592000009, -2.4999999999923057];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.4188084745944884, -3.651142399041808, 1.022044189870335];157.9588449000148
[2.9923365600000027, -2.4999999999976903];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.6270461101119573, -4.8966832646653256, -4.45171828884874, -3.46438530061031, 1.022044189870335];158.12383130006492
[2.995223184000001, -2.499999999999069];True;[-2.463794235364405, -1.8040292907994582, -3.346692321092274, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.421107634753918, -3.6513276254710196, 1.022044189870335];158.21175899996888
[3.0292969680000006, -2.4999999999990865];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.421107634753918, -3.6513276254710196, 2.8521201472000524];158.2843129999237
[2.9650486320000056, 1.239821];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.582349834365591, -3.6909601862004964, 0.07853110334714608];159.9484409999568
[2.992110408000001, -2.4999999999985696];True;[-2.463794235364405, -1.8040292907994582, -3.516910705936626, -2.661993058109541, -3.7189821112224553, -2.620885912606237, -4.839377691679787, -4.421107634753918, -3.6513276254710196, 1.022044189870335];154.66857490001712
[2.9903312160000084, -2.499999999999287];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.620885912606237, -4.839377691679787, -4.421107634753918, -3.6513276254710196, 1.022044189870335];156.17628319992218
[2.994728976000005, -2.499999999995109];True;[-2.463794235364405, -1.8040292907994582, -3.168700740466326, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.582349834365591, -3.6909601862004964, 1.022044189870335];156.43022479990032
[3.001837968000007, -2.499999999996012];True;[-1.8633736570422543, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.423076216040771, -3.6909601862004964, 1.022044189870335];157.31564409995917
[2.9888308800000014, -2.4999999999984976];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5198450326303323, -4.839331636040566, -4.591642120037101, -3.6513276254710196, 1.022044189870335];158.487926300033
[2.9903312160000084, -2.499999999999287];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.620885912606237, -4.839377691679787, -4.421107634753918, -3.6513276254710196, 1.022044189870335];156.27196079993155
[3.000643920000004, -2.4999999999985656];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.172274202133357, -2.51268619061363, -4.967541780784388, -4.431000210407394, -3.690712666865071, 1.022044189870335];156.5514106999617
[2.991403872000004, -2.499999999997712];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.5705268238827097, -3.7189821112224553, -2.5192129840378654, -4.982857911451782, -4.421107634753918, -3.6513276254710196, 1.022044189870335];157.4381818000693
[2.98542844800001, -2.499999999998663];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.582349834365591, -3.6909601862004964, 1.022044189870335];157.54787140002009
[2.98542844800001, -2.499999999998663];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -2.661993058109541, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.582349834365591, -3.6909601862004964, 1.022044189870335];158.2693256000057
[3.0018543840000107, -2.4999999999981357];True;[-2.463794235364405, -1.8040292907994582, -3.5992891540829843, -1.9015373271751626, -3.7189821112224553, -2.5192129840378654, -4.96714661802311, -4.582349834365591, -3.6909601862004964, 1.022044189870335];157.9356761999661
