objectives;is_feasible;variables;evaluation_time
[3.039917904000003, -2.4999999999983284];True;[-4.867012573936905, -3.181289926195171, -4.150050959382689, -0.2221851437864486, -4.110765393279435, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];154.35178489994723
[3.0481980480000086, -2.499999999997002];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];155.02993509999942
[3.06265622400001, -2.499999999999337];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, 0.13288699048973718, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];155.28200700005982
[3.023602560000005, -2.4999999999991975];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];154.18279830005486
[3.049017984000008, -2.4999999999969447];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.2700142019505964, -4.2316032394814815];154.9343494999921
[3.039917904000003, -2.4999999999983284];True;[-4.867012573936905, -3.181289926195171, -4.150050959382689, -0.2221851437864486, -4.110765393279435, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];155.23175699997228
[3.0468947040000054, -2.499999999997561];True;[-4.76188998246288, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];155.2587886999827
[3.0481980480000086, -2.499999999997002];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];156.13799800002016
[3.0192121440000137, -2.4999999999986566];True;[-4.701550518969297, -2.3445675644878214, -4.35330518290446, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];154.25271240004804
[2.983380336000013, -2.4999999999991283];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.2316032394814815];157.83222750003915
[3.039917904000003, -2.4999999999983284];True;[-4.867012573936905, -3.181289926195171, -4.150050959382689, -0.2221851437864486, -4.110765393279435, 0.0004559129447294641, -0.5364781314187612, -0.8561739247301569, -4.307972641398393, -4.2316032394814815];158.77813739993144
[3.0374092800000003, -2.499999999999339];True;[-4.701550518969297, -1.5138960219760753, -4.150050959382689, -0.2221851437864486, -4.921065975654451, 0.0004559129447294641, -0.5364781314187612, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];159.06344110006467
[3.022605720000002, -2.499999999996992];True;[-4.701550518969297, -2.3445675644878214, -4.259817777613138, -0.15856819419964419, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];159.33793070004322
[2.983380336000013, -2.4999999999991283];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.2316032394814815];152.27897330000997
[3.0192121440000137, -2.4999999999986566];True;[-4.701550518969297, -2.3445675644878214, -4.35330518290446, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];152.6909280999098
[2.983380336000013, -2.4999999999991283];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.2316032394814815];153.17290590004995
[3.0167147520000075, -2.4999999999954032];True;[-4.701550518969297, -2.3445675644878214, -4.35330518290446, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.6520902740718977, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];153.65393519995268
[3.043031112000008, -2.49999999999917];True;[-4.588018209723796, -2.3445675644878214, -4.35330518290446, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, 0.4527279254553822, -1.9948537651370812, -4.307972641398393, -4.2316032394814815];156.87930230004713
[3.002312088000003, -2.4999999999986];True;[-4.2210820472071475, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.87950249000913, 0.0004559129447294641, -0.5364781314187612, -3.311085352793236, -4.307972641398393, -4.2316032394814815];150.70714239997324
[2.985642720000001, -2.4999999999995297];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.203218448301981, -4.2316032394814815];152.02495560003445
[2.983380336000013, -2.4999999999991283];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.2316032394814815];155.58131839998532
[2.980182240000004, -2.4999999999992593];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.379664392522877];156.11697029997595
[3.3086968560000067, -2.499999999998405];True;[-4.703437336332021, -2.375414865074487, -3.4130015984717863, -3.2607843167707085, 4.23059605140862, -0.40395009553491734, -0.5364781314187612, -0.2910408770417282, 1.0857227848566304, -4.351812001503116];156.54674010002054
[2.9871864720000114, -2.4999999999981046];True;[-4.701550518969297, -2.3445675644878214, -4.131724653495313, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.6427835699182154, -4.307972641398393, -4.287929457644845];156.02017379994504
[2.967573888000008, -2.4999999999996008];True;[-4.701550518969297, -2.3445675644878214, -4.733773945877108, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.379664392522877];156.77573800005484
[2.9954687760000014, -2.0647741];True;[-4.701550518969297, -2.3445675644878214, -3.7735414472425903, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5990073491408217, -3.7160507443205693, -4.203218448301981, -4.2316032394814815];157.15407739998773
[2.9801474640000074, -2.4999999999994436];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.381291822161115];157.89026110002305
[2.9515577040000047, -2.499999999998913];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.2299758098432445];161.33728330000304
[3.017531448000002, -2.4999999999955658];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.3083319838840122, -3.856989462836591, -4.203218448301981, -2.9834126300012116];194.5267050000839
[2.951522496000003, -2.4999999999986406];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.23159671241793];201.67618890001904
[2.976653016000003, -2.4999999999976343];True;[-4.701550518969297, -2.3445675644878214, -4.3801268762960515, -0.2221851437864486, -4.729604289176008, -0.06996874973134537, -0.5364781314187612, -3.856989462836591, -4.318864282937068, -4.231620664234454];202.27118670009077
[2.9721805200000064, -2.499999999998579];True;[-4.701550518969297, -2.3445675644878214, -4.733773945877108, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.094703280551432, -4.379664392522877];202.62945589993615
[2.967573888000008, -2.4999999999996008];True;[-4.701550518969297, -2.3445675644878214, -4.733773945877108, -0.2221851437864486, -4.729604289176008, 0.0004559129447294641, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.379664392522877];205.31756110000424
[2.948521824000003, -2.4999999999996207];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.446889986572091, -4.23159671241793];190.7397814000724
[2.949777864000011, -2.4999999999982547];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.5552155304383593, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.23159671241793];191.94439990003593
[2.9515577040000047, -2.499999999998913];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.2299758098432445];193.86918519996107
[2.9925743760000065, -2.1195424];True;[-4.701550518969297, -2.3445675644878214, -4.73110230251069, -0.2221851437864486, -3.5637360191446374, -0.011457131944829668, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.3788479794793815];193.91222169995308
[2.982303144000012, -2.499999999998461];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -3.304584972549058, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.23159671241793];194.74420340009965
[2.948997672000006, -2.4999999999975566];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.446889986572091, -4.20957829887128];155.99675669998396
[2.949777864000011, -2.4999999999982547];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.5552155304383593, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.23159671241793];156.32972310006153
[2.9481258960000063, -2.4999999999991696];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.886863985357147, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.23159671241793];157.69880130002275
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];157.92825590004213
[2.948521824000003, -2.4999999999996207];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.474439682802033, -0.5364781314187612, -3.856989462836591, -4.446889986572091, -4.23159671241793];158.7284705999773
[2.951242344000002, -2.0245778];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.589244038302637, -1.3696996646811794, -0.5364781314187612, -3.856989462836591, -4.566065623200444, -4.23159671241793];156.2121935999021
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];156.83508170000277
[2.94264878400001, -2.0671424];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.879506383098226, -1.473542105200664, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];156.99630679993425
[2.9735339760000032, -2.499999999999442];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, 1.0577462782063107, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];157.2519335000543
[2.951364168000001, -2.499999999999053];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.736961891422373, -1.474423126882214, -0.5364781314187612, -3.856989462836591, -4.307972641398393, -4.23159671241793];162.895184300025
[2.9518689600000063, -2.499999999996661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.292852687085404, -4.23159671241793];156.2479703000281
[2.940414048000009, -2.4999999999978084];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];156.48991240002215
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];156.75116429990157
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];157.08490220003296
[2.953338192000013, -2.2129441];True;[-4.701550518969297, -2.3445675644878214, -4.9832925665357966, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, 0.6417048106562466, -3.856989462836591, -4.56977582401527, -4.23159671241793];157.44592530000955
[2.9498132880000085, -2.4999999999993365];True;[-4.701550518969297, -2.2580304157565463, -4.150050959382689, -0.2489204401204992, -4.729604289176008, -1.4744432058558101, -0.5364781314187612, -3.856989462836591, -4.446889986572091, -4.23159671241793];155.89618349994998
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];156.8121616001008
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];157.15768430009484
[2.9404008720000094, -1.076957];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.823781827862824, -4.23159671241793];157.88068889989518
[2.9520566640000023, -2.4999999999991744];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.836822571730422, -1.1875528835821016, -0.5364781314187612, -3.856989462836591, -4.68573629834553, -4.008763581585285];158.1989501999924
[2.9458874880000097, -2.49999999999661];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];155.80573440005537
[2.947586976000005, -2.499999999998976];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.1435193638920873, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.56977582401527, -4.23159671241793];159.10810509999283
[2.940414048000009, -2.4999999999978084];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];159.3917232999811
[2.91048530400001, -2.499999999998909];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.928210043739556, -2.660507802671228, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];160.1924030999653
[2.9352812400000037, -2.499999999999227];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -1.027503233836536, -3.856989462836591, -4.56977582401527, -4.23159671241793];160.759541300009
[2.9404600560000023, -2.4999999999993867];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.727461752505551, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];155.82997110008728
[2.9689212960000018, -1.9540387];True;[-4.380243272261895, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -3.8246905274767613, -4.23159671241793];156.50792060000822
[2.939074416000012, -1.227152];True;[-4.763572104727117, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];157.10232220008038
[2.9196642240000017, -2.4999999999984515];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.503268948389437, -2.660507802671228, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];157.75732769991737
[2.950428888000012, -2.4999999999978426];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.729604289176008, -1.4735255492808454, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -3.7679507619409547];158.16160730004776
[2.91048530400001, -2.499999999998909];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.928210043739556, -2.660507802671228, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];158.3728653000435
[2.9196642240000017, -2.4999999999984515];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.503268948389437, -2.660507802671228, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];159.11258850002196
[2.911535712000007, -2.499999999999281];True;[-4.701550518969297, -2.280670809671834, -4.150050959382689, -0.2221851437864486, -4.94347403141097, -2.660507802671228, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];159.35172839998268
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];159.69197419995908
[2.9209034160000007, -2.4999999999982014];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.503268948389437, -2.6031415088907703, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];160.17570950009394
[2.907087624000007, -2.4999999999974056];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.091782892645858, -3.9238663765827884];155.99603240005672
[2.91048530400001, -2.499999999998909];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.2221851437864486, -4.928210043739556, -2.660507802671228, -0.5364781314187612, -3.856989462836591, -4.82316979534748, -4.23159671241793];156.30779860005714
[2.8873497600000047, -2.4999999999968243];True;[-4.701550518969297, -2.333819251433944, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.3360545546743896, -3.729381877214799, -4.82316979534748, -4.23159671241793];156.53480150003452
[2.8725362640000114, -2.499999999996667];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];157.48710600007325
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];157.79513019998558
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];152.9216521999333
[2.882316096000009, -2.0402675];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -3.85715017716951, -4.82316979534748, -4.23159671241793];156.03959509998094
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];156.34444740007166
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];157.09539789997507
[2.942533872000011, -2.499999999945757];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -3.650581860472818, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -2.404136016114676];157.91848039999604
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];155.46852019999642
[2.896674480000014, -2.499999999998149];True;[-4.701550518969297, -1.9499292106347452, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.4673592706873984, -1.323012642782196, -3.857155038016705, -4.555098871677787, -4.23159671241793];161.22508809994906
[2.884793400000002, -2.49999999999793];True;[-4.701550518969297, -2.6442759204374156, -3.282859356815943, -0.3557108395960773, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];162.10349779995158
[2.8550059200000004, -1.7801833999999999];True;[-4.701550518969297, -2.3445675644878214, -4.5468466173310595, -0.3557108395960773, -4.503268948389437, -4.337091305087448, -1.323012642782196, -3.856989462836591, -4.82316979534748, -4.23159671241793];163.81814019999
[2.8725362640000114, -2.499999999996667];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];164.03448910010047
[2.8725362640000114, -2.499999999996667];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];157.97491200000513
[2.8802889360000083, -2.4999999999966724];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.1104391539355447, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];158.65614669991191
[2.88464284800001, -2.4999999999987503];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.503268948389437, -3.3618096988895143, -1.323012642782196, -3.8569849037173687, -4.82316979534748, -4.23159671241793];159.24046690005343
[2.899091520000008, -2.499999999998243];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -3.5529560305059764, -3.4693720285909326, -1.0439184099526129, -4.309940647157065, -4.82316979534748, -4.23159671241793];159.60319930000696
[2.856631968000012, -2.4999999999994027];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];163.33969619998243
[2.9053838160000014, -2.2155126];True;[-4.701550518969297, -2.3445675644878214, -3.2970407402817967, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -2.827577823571483];158.03894599992782
[2.8685836800000084, -2.499999999997998];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3557108395960773, -4.686255939274702, -3.4693720285909326, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];158.4148043000605
[2.8583154720000086, -2.499999999998053];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.35618174088029897, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];159.0529568999773
[2.870852544000005, -2.48016981];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.43366329622057354, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.309940647157065, -4.82316979534748, -4.23159671241793];159.28391300002113
[2.8698118560000068, -2.4999999999906675];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -3.8930730546078545, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];159.4600419999333
[2.830348440000005, -2.499999999998163];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -1.6509583085532322, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];177.21977099997457
[2.8566933120000026, -2.499999999999069];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.43128991055462357, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];178.02366069995333
[2.856631968000012, -2.4999999999994027];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];182.55258050002158
[2.856631968000012, -2.4999999999994027];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];183.29463739995845
[2.856631968000012, -2.4999999999994027];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];184.03951510007028
[2.836894536000001, -2.499999999997282];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -1.6509583085532322, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.998663395642866, -4.82316979534748, -3.8976678383460373];169.005325099919
[2.8348796880000027, -2.1922169];True;[-4.701550518969297, -2.3445675644878214, -4.213623246390107, -1.3776031627835896, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];169.48665059998166
[2.8671166080000003, -1.1617];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -4.147240583771987, -3.4693720285909326, -1.323012642782196, -4.838441031317535, -4.82316979534748, -4.23159671241793];171.68798030004837
[2.8575110880000034, -2.499999999998669];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3934233852601299, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];171.99921169993468
[2.854805256000001, -2.4999999999982285];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.316165421694108];172.356509400066
[2.8502338320000042, -1.831558];True;[-4.701550518969297, -2.3445675644878214, -3.2294344809059092, -1.6509583085532322, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];164.11879690003116
[2.861304048000002, -2.4999999999981797];True;[-4.701550518969297, -2.128276633703113, -4.150050959382689, -0.4341341975047952, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -4.23159671241793];164.95270240004174
[2.8801297440000093, -2.4999999999950817];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.3516555161418382, -4.503268948389437, -3.4693720285909326, -1.323012642782196, -4.967807817056468, -4.82316979534748, -3.226203129605092];165.16088320000563
[2.8802759760000045, -2.4999999999990052];True;[-4.701550518969297, -2.3445675644878214, -4.150050959382689, -0.4381895209590343, -4.686255939274702, -3.4693720285909326, -1.323012642782196, -3.686133587884142, -4.82316979534748, -4.23159671241793];167.33188539999537
