objectives;is_feasible;variables;evaluation_time
[3.76154107200001, -2.4999999998861138];True;[2.7444302156933436, 3.613476635562476, -4.0679018433985945, -0.4628826154686063, 4.179287216656331, 3.5553330644017773, 3.596010505680349, -0.8912992349334399, -2.5394974449845185, -2.7815325763003305];154.05439579999074
[3.5227725120000053, -2.4999999999388356];True;[-2.0418842107649238, -1.085196576483467, 3.572254116827171, -0.842527420623103, 0.3327638270947446, -1.5425023523981798, -0.06091796576465036, -4.180877182514868, 2.734943585243572, -0.9947073588855506];158.82255159993656
[3.7894968720000035, -2.499999999999402];True;[4.59845728965424, -0.25464659553683955, -3.159155071531176, 4.717864528280801, 3.22375216443443, 3.951476643164293, -2.1724556148963927, -2.492095591974791, -3.4121049893923896, 3.238566026186957];155.9520948000718
[3.409414848000003, -2.4999999999992504];True;[-3.215548114297758, -1.3404628041504942, 1.3715994551254802, 4.183240177783139, -3.7621640560028338, 2.996831903408271, -4.383102480310787, -1.8381736682032104, 1.1164210187717671, -4.485366282242565];155.631110599963
[3.9053957760000064, -2.4999999999994693];True;[-3.321126500832381, 4.69948622616238, -1.724322077132098, 1.574919761114403, 1.720164502560925, 3.615820699785882, 0.22152783839373047, 0.8088376330626108, 1.9835391597748506, 4.026513988862082];156.7279718000209
[3.6655351200000075, -1.080847];True;[-4.035910668087377, 4.3644526223145, 4.027975222290557, -4.150064272566548, 3.0004343227727617, 2.2629893431933743, 3.7619714850201955, -4.831282172831939, 1.1320885778556757, -3.031941014058436];162.8307767000515
[4.072624272000002, -2.3013231];True;[1.2114881949691796, 1.6945787754239507, -0.01763007862567445, 4.768680996136464, 4.298111462897188, 4.635296098195651, -1.7206232488681694, 3.1651979747476915, 4.294162905897007, -0.981844800965062];152.7274259000551
[3.869271504000002, -2.4999999999990705];True;[4.413014692343319, 2.7524914357138774, -4.198340055766092, 0.631637229818419, 4.2326227305156845, 4.123708099937636, 2.328485622844835, 3.61359167499576, -1.62268579807873, -4.341557484826559];170.40937580005266
[3.7116725040000076, -2.2810749];True;[0.8168493922146638, 3.506322648959543, 2.87361122238781, 1.1741891314163464, 0.9287262980907265, 0.26416884569672483, -0.16634048473468077, -2.204226771948705, -0.17551994711003527, -2.3810641809043287];169.45347240008414
[3.3545031120000015, -2.499999999996666];True;[-1.153419025984408, 2.8575301304951655, -1.5260134933063219, -2.1832577084773366, -3.300007730302803, -3.325033848897696, -0.4663543956713152, -3.3198931295678347, -1.72202096631663, 2.2395454738391862];157.94891570007894
[3.5590501440000004, -2.497887315];True;[-2.034316111118283, 3.6054491504782558, 0.35626820708300855, 2.2022484575721757, -4.999342595556623, -4.051503792329386, -4.2793496717266795, -0.05802305930066787, 4.949490677163039, 1.8799474654389474];162.51801500003785
[3.36625912800001, -2.499999999997816];True;[-4.481462427726276, -0.44532407450787304, -3.973606131311158, -2.4380350476904256, -1.048511566568553, 4.1310918974990045, 4.099908642966126, -2.2014236187480374, -1.250908308929739, -3.746419291926806];160.0748093998991
[3.683238696000013, -2.4999999999983036];True;[4.452078841958281, 0.7958349496736572, -2.6174423074087763, -3.543551676230262, 0.21510924520187746, -1.5971889163113264, 3.3170040001077172, -1.3425678510972627, 4.494549283865602, -0.8535130068993011];156.60293130006175
[3.5301966480000004, -1.343623];True;[-2.9489919281105195, -1.4540963384413619, -0.011004164723819265, -3.696387766257242, 2.7382420561045, 2.5497741866900556, -1.283042969475944, -0.7018358619040557, 1.0128140613168117, 0.029580537427599474];152.83102249994408
[3.4829101440000123, -1.6756717];True;[-2.17269661118096, 1.0807668048200805, -2.3550346746814954, -3.5203834975936954, 1.5270677501648064, 2.2730428472878152, 2.857474894891949, -3.0361266349508287, -2.0303185535000976, -0.5779411415977611];158.07220880000386
[3.3543957600000036, -2.499999999997673];True;[-1.720526175173227, -4.443491173113073, -0.6536165473874771, -1.7781995414244003, -1.2023099535786406, 3.7172382924149936, -2.020103871885197, 0.6393628198886612, 0.3124687577082774, -4.754735057623166];159.72052269999404
[3.5565858000000117, -2.4999999999932494];True;[-4.165794922103991, 2.4202612073670213, 2.3587317821257727, 0.566748452069195, -1.2937900968036997, 2.490861270517488, 4.306758822590599, -2.6642104154085713, -2.072354990276728, -4.490460500818639];160.21248450002167
[3.586343040000009, -2.49999999995802];True;[1.930210692158881, 4.584981537531442, 2.154145293392485, -2.0609680008822084, -2.90514981206474, -1.4422842549931003, -2.5265817335512297, -3.649589089087546, -1.472039855787619, 4.221663336900823];160.28737179993186
[3.2711018400000125, -2.499999999995758];True;[3.367798462598424, -4.689469805452347, -4.709794475604461, 0.2591959994569635, 0.7224635064851377, -0.865267234060183, 1.0141545621009262, -4.618059158444297, -2.9299090534422345, -3.311226679377679];159.10026570002083
[3.460604472000001, -2.3436737];True;[-2.435479873383052, -2.7879124427183877, 0.3727856620225314, 3.7994650450574134, -0.48807503310459666, -4.435293137888921, -3.6554604854824504, 4.914998369512608, 2.727623326510721, -4.99951161896231];160.8349013000261
[3.857710968000014, -2.4999999999998055];True;[4.170416667448263, -3.209610929272051, -0.9493342683656492, 3.1985270389534293, -1.501659017731881, 4.197934758912986, 1.98633627500009, 1.5935074380487722, 2.596374732539731, -0.6847792529816843];152.04183570004534
[3.4750499040000076, -2.3138418];True;[1.4897106001279692, -4.056591982482387, -3.199266971360686, -1.4284153210296013, -3.0605555424205475, -1.8438219305003178, -1.1948414424631295, 4.875914131223645, -1.6392823671737777, 3.7391144076823952];156.98483119998127
[3.678807456000008, -1.9857748];True;[-2.016040576443332, 3.7495672200993084, 2.1191134498689648, -2.0350868846692682, -1.1655723877581439, 4.838278180491672, 0.6059344506893138, -0.7055019406198344, 2.5147161061840784, -4.790231766063772];158.3775014000712
[3.7209676320000136, -2.496157176];True;[-3.8848486244513234, -4.133668671146924, -4.341369904057874, 4.480812443441678, 4.4729260500816945, 3.393084648668129, 0.11626170998524898, 3.2520246595492353, -1.9388041210179061, 3.650596105046427];146.57266649999656
[3.836871072000009, -2.4999999999993814];True;[-2.0007517210130006, 2.240015314174035, 3.3614890853712835, 1.4618912459324909, -0.7918334331778931, 4.732898289236282, 0.610492839047434, -0.20107569089127925, -0.5313730763272417, 1.551211400822524];156.30752870009746
[3.567960360000011, -1.9863682];True;[1.4482677641856077, -3.7468871685716425, 1.036491583975506, -2.0377259785909887, 0.751440218146736, -0.92689368324982, -1.9918161522935136, -0.8779636062068068, 4.041537847087712, 0.28689547684630146];156.6315904998919
[3.5583066720000085, -2.3145875];True;[1.9698857258302516, -0.5488815812888028, 0.14757442968841072, 2.6158246258583215, -3.3018047489595546, -1.7636982184447403, -2.063132516320373, 1.0547295269547625, 0.2301925217841887, -0.8042890104108649];157.95527899998706
[3.5615905200000046, -2.4999999999991127];True;[0.10743815520517064, -0.25463389776529866, -3.0727812744046425, 4.33889265165616, -2.490673148197813, 0.2325456085907589, 2.8934667320145904, -0.7360540043023487, -3.7433805848988886, 0.41362760962663625];160.04072029993404
[3.1928500080000006, -2.4999999999952482];True;[1.9304643182596306, -1.0380457107319963, -4.11280725880599, -2.661993058109541, -3.720875751189933, -2.526411535239821, -4.555348290090264, -4.0142255733361525, -3.497212155918015, 4.813591425744938];166.18535939999856
[3.9877868160000105, -2.499999999999103];True;[4.830308993967358, 4.500870542819433, 0.4668486221681123, -2.423097342831664, 0.5829210962115976, 1.547106460026039, 4.782130702249441, -0.6003841207619045, 4.139336438801602, -0.4062754570643712];154.0149341999786
[3.2468964480000113, -2.4999999999987774];True;[-2.5807070580676426, -1.224130161033739, -3.647468270410998, -4.865174995134026, -2.158489170929972, 0.017685032945975454, -2.581367082444165, -4.346155142584198, 3.0939190680386313, 1.4111835697051123];156.87688210001215
[3.345148152000002, -2.4999999999991047];True;[-4.448199890447116, -0.4539766603298634, -3.435346345419501, -2.443546152838169, -1.3220132794440007, 4.520909253019326, 2.564672810671429, -2.2014236187480374, -1.250908308929739, -3.862196155238831];158.9774281999562
[3.8118202560000065, -2.499999999999577];True;[-3.321126500832381, 4.69948622616238, -1.724322077132098, 1.571231720897805, 1.720164502560925, 3.615820699785882, -4.227813494803268, 0.9296626298134807, 1.9835391597748506, 4.026513988862082];160.38965829997323
[3.7346454000000002, -1.8546443];True;[3.796522765546097, 4.852092545459725, 3.000287846445539, -4.090524108531113, 1.528492897958741, -1.6909519396339823, 3.8861433766360225, -2.9814982893223414, -2.030051335624809, -0.5702706849657138];159.9927787000779
[3.6410608080000015, -2.1214416];True;[4.2279661174916, -3.209610929272051, -0.9493342683656492, 3.1974160773993106, -1.501659017731881, 4.214584551386435, -4.300719274962473, 1.5935074380487722, 2.728618637458851, -4.6331689230009765];158.80474659998436
[3.364655976000011, -1.274585];True;[-1.153419025984408, 2.8817807263266886, -1.5260134933063219, -2.1864612575152633, -3.300007730302803, -3.963137791478526, -0.4296387002750339, -2.26953772075476, -1.72202096631663, 2.2395454738391862];156.0390648000175
[3.2295516480000117, -2.499999999999234];True;[-4.165794922103991, 1.8416300830708185, 2.3587317821257727, -2.097844248366539, -1.2937900968036997, -1.4284769687878216, -3.671149609421627, -2.6642104154085713, -2.072354990276728, -4.490460500818639];161.13121489994228
[3.165284952000011, -2.3061521];True;[-4.123495180961594, -1.2333433759776637, -4.487862096531746, -4.351425497070908, -1.2467606648434193, 0.08452256512915923, -2.5013571945003035, -4.346155142584198, 2.885095853817709, -1.3382556357168998];156.60557210003026
[3.3707190960000077, -2.4999999999968594];True;[2.0777002417858355, 2.6421346030659922, -3.7585951613797772, -2.5827000223555627, -2.2531756113550125, -1.9434959576944086, -4.7406305083744895, -2.874473888183971, -0.12158017981303537, 2.406647312216964];163.09447150002234
[3.3562220400000093, -1.8408807999999999];True;[-1.720526175173227, -0.3125667692598144, -0.6536165473874771, -1.7781995414244003, -1.2023099535786406, 3.7172382924149936, -2.0528926174340376, 0.6559693035629492, -3.6850407798216622, -4.7874091860701835];157.2963541999925
[3.798683136, -2.499999999998082];True;[-2.95481386732104, 3.0540594914025974, 3.391201654522529, 3.414272547264536, 3.392885953337349, 2.0241087331390757, -3.5027065451353976, -4.298534734001493, 0.809356819766059, 3.335149730879235];159.44843750004657
[3.538610280000007, -2.2962958];True;[0.12480289553370882, -0.672249303966737, 2.6952302481101285, -4.11314274532078, -2.125409335258544, 0.08405835946132001, -0.19826708516685887, -0.8643173731165459, 0.36035446364316126, 1.3334821012006497];154.8269425999606
[4.007677176000008, -2.499999999999198];True;[-1.5319473326224253, -2.605845248917565, 1.0527109121145433, 1.189725371072066, 4.823887735141556, 2.370837479241511, 2.7299910065170083, 3.8703155635871784, 2.4663965085712825, 3.97454788642279];149.7714751000749
[3.6868353120000084, -1.9808236];True;[2.725595602867028, 3.402486890416834, -3.975664132312953, -2.443903246990714, 4.179287216656331, 3.564888083909614, 3.596010505680349, -2.2378889317314212, -2.5394974449845185, -2.7844824160206825];157.7550686999457
[3.744815112000005, -1.9082781];True;[4.170416667448263, -3.209610929272051, -0.9493342683656492, 3.1985270389534293, -1.501659017731881, 0.2591664297483802, 1.98633627500009, -0.79145114764103, 2.596374732539731, 0.4122803363322121];154.05625929997768
[3.5538594480000048, -2.499999999997138];True;[-4.183843065746111, 2.858200078364002, 4.890592939834445, -3.6790622855265376, -0.3774108455378644, 1.2229875961306516, -2.3762656988361375, -3.3544924572391235, -2.4479982130992006, 4.7778558944426806];161.86376290000044
[3.666788352000003, -2.2330051];True;[-2.086894984363822, -0.1948932478773841, 3.6051821857975836, -0.842527420623103, 0.3327638270947446, 4.486915467187812, -0.3011716982588961, -4.180877182514868, 2.734943585243572, -0.9947073588855506];159.89274749998003
[3.5926482960000063, -2.4999999999981917];True;[4.413014692343319, -3.7242739609644184, -4.198340055766092, 3.6262333573695136, 3.9888207450444644, -4.015723002199398, 2.041557412851974, 3.61359167499576, -1.62268579807873, -4.995890536658049];158.66698010009713
[3.5758724400000026, -2.4999999999985696];True;[4.311447678780379, -0.22276252796066953, -3.3957163451738275, -3.0225415414986045, 4.18745499368697, 3.826150577756107, -2.1724556148963927, -2.7526979706845323, -3.4121049893923896, 1.0028568842777006];156.8738346999744
[3.3035584320000035, -2.4999999999972733];True;[3.4001368058555848, -4.551472304458027, -4.709794475604461, 0.2591959994569635, 1.9381876226452959, -0.865267234060183, 1.1307336068537808, -4.618059158444297, -2.9299090534422345, -3.311226679377679];166.54268640000373
[3.659192712000006, -2.288289];True;[-4.456765200641172, 3.512958947294553, 2.128918583992535, -2.0350868846692682, -1.1655723877581439, 2.290410335965793, 4.855531935117909, -0.721054025468225, 2.5147161061840784, -4.716985419505084];159.28146700002253
[3.6455756400000094, -2.4999999999991105];True;[4.457192650867949, -1.3670728669489076, -3.157659307377068, -0.7734523277239727, 3.22375216443443, 3.9705759927791, -2.1571659690053226, -2.546063150828001, -3.4121049893923896, 3.3386572724660617];158.87245959998108
[3.2467664160000105, -2.499999999999588];True;[-1.720526175173227, -4.313312037369538, -0.570973790766363, -1.754398895605183, -1.2023099535786406, 3.7172382924149936, -3.1456772486610522, 0.6393628198886612, -3.721798793899106, -4.81434068334765];159.1286738999188
[3.6282666960000127, -2.499999999998885];True;[-2.9218416129974454, 3.0540594914025974, 3.8781110766207663, 4.714495223923741, 3.2808813750368486, -0.673008978520925, -3.860101980371642, -3.7987537879069655, -3.8593231445099634, 0.9607790453384757];168.3312345999293
[3.3265658880000104, -1.7894887000000002];True;[0.17515545584006453, -0.6814625189106617, -4.9617362676341905, -4.418609567872033, 0.01955407702297518, -0.38295735167473843, -0.1434409534704666, -1.6869775755312764, 0.2012496093758347, -1.3130758681918913];157.73578019998968
[3.551426640000008, -2.499999999998325];True;[3.043112308726174, -3.678156518773914, 0.7760680527758002, 0.3739521583347232, 2.1270732912742263, 3.533394321366167, 0.24646270897398548, -2.891002044702879, -3.3410425056685966, -2.9719935247056584];158.42822590004653
[3.439626768000012, -2.499999999999428];True;[-1.8274712219267186, 0.7637434752665531, -2.2797308128223404, -3.5203834975936954, -0.23823394076910498, 2.2730428472878152, 2.857474894891949, -0.8812485796269776, -1.792838555596105, -3.3123449961436835];159.13547370000742
[3.2664159360000085, -1.219822];True;[-1.2622419405241703, 2.7522704993286817, -3.9300266441938816, -2.773448109448949, 4.440510688894403, -4.86462394020547, -3.3848872788738937, -4.650425123479191, -3.48359427914552, 1.179423836084538];163.52432779991068
[3.5990656560000027, -2.2736607];True;[-3.2801621506364507, -1.3404628041504942, 1.3715994551254802, 4.184351136684424, -3.7621640560028338, 2.9801820593141786, 0.6528851788944041, -1.8381736682032104, 0.9841771137878199, -0.5288360686166218];157.2150095999241
[3.592207224000013, -2.2629274];True;[1.930210692158881, 4.560681678361896, 2.154145293392485, -2.057764451844282, -2.90514981206474, -1.4422842549931003, -2.563297428687271, -3.3202872924269577, -1.472039855787619, 4.221663336900823];164.04547639994416
[3.8904403680000006, -2.4999999999994373];True;[1.930210692158881, 4.584981537531442, 2.154145293392485, 0.6036247001629353, -2.90514981206474, 2.477053870592551, 4.968090770934214, -3.649589089087546, -1.472039855787619, 4.221663336900823];163.52403420000337
[3.2856913440000026, -2.4999999999968106];True;[-4.572116355030761, -1.043228669894362, -1.9261853078186664, 1.4994333339841983, -3.7189821112224553, -2.526411535239821, 4.567970882635617, -4.947845119042615, -3.4904525878172867, 1.0731660203817475];164.6064465000527
[3.6167102640000115, -2.499999999995397];True;[-2.623006562999903, 2.4202612073670213, 2.3587317821257727, 0.566748452069195, -0.10276529229350528, 2.490861270517488, 4.306758822590599, -2.6642104154085713, -2.0226412604452984, -4.490460500818639];165.2055723000085
[3.426020280000011, -2.499999999999506];True;[1.598592855103254, 2.2066335832536774, -1.2772492132428424, 4.73669387288496, -4.242678116051257, -1.1379715618475272, -3.8847812152289096, -3.566697214097522, -4.0306418014009315, 1.0101168322088339];168.15459839999676
[3.4371110160000136, -2.3699465];True;[1.7376956131167287, -4.546122566334201, 0.14757442968841072, 2.6396258409380415, -3.3018047489595546, -1.7636982184447403, -3.1559171475473375, 1.0381230432804744, 0.19343375378118943, -1.0633895534253708];160.08912959997542
[3.5204522400000133, -2.0150885];True;[-2.9489919281105195, -1.451495845585835, -0.011004164723819265, -3.6224247047343088, 2.7382420561045, 2.5480296114451018, -1.283042969475944, -0.7018358619040557, 1.0128140613168117, -0.4963917008852228];158.40515639993828
[3.526494408000014, -2.499999999997626];True;[4.193593600348374, 4.582774590569832, -3.265291322774206, -4.908807134923158, -0.19459869134754082, -1.6909519396339823, 3.860897579397702, -1.519612776758358, -1.7925713377208163, -3.2017808232882765];160.4616582999006
[3.441254760000012, -1.6345682];True;[-4.449163090755775, -0.23434801644478487, -4.065843842396799, -0.457014416120333, -1.048511566568553, 4.121536877989286, 4.099908642966126, -0.8548339219498281, -1.250908308929739, -3.743469452187492];165.07620590005536
[3.5375983200000016, -2.0826794];True;[0.10743815520517064, -1.3670601691773667, -3.0712855102505343, -1.1329785050848518, -2.310290581143092, 4.190211264702033, 2.8934667320145904, 1.5949370224839428, -3.7433805848988886, -0.5833403247351889];160.51489959994797
[3.451478688000012, -1.8375888];True;[-1.1302122943051978, 2.671717372379111, -0.5481661611677835, -2.1832577084773366, -3.271381820155404, -3.325033848897696, -0.3626603822152492, 0.9257961332580995, -2.425684007876024, 2.2395454738391862];158.40269040002022
[3.6104114880000093, -2.4999999999996265];True;[1.667121762640974, -1.0852022357787365, -3.6928663067102763, 4.626909867036273, 0.32919075617334403, -1.1616156578623884, -2.339054981709582, 4.96220811893213, -0.5535632405258948, -2.8044563671068734];158.9084396000253
[3.7105687440000117, -2.4999999999972893];True;[-2.435479873383052, 2.7317256361813462, 0.3727856620225314, 0.8048636187958629, -0.24500708063015963, 3.715151885858241, -3.3683123555523546, 4.914998369512608, 2.727623326510721, -4.632808198116557];161.40913060004823
[3.465513504000012, -2.4999999999969043];True;[-0.9533373419737567, 2.7117338710087555, -2.9217127401048852, 4.8312565051870155, 3.21297714113982, -4.4925246096985685, -3.3848872788738937, -4.650425123479191, -3.48359427914552, 2.3709564513203496];160.8247799000237
[3.1216952880000064, -2.499999999996563];True;[1.9634320455296672, -1.0380457107319963, -3.6310163894313154, -2.640297304735835, -3.7189821112224553, -2.832026527356134, -4.555348290090264, -4.867799182885145, -2.4301560185645514, 1.0731660203817475];157.3195635000011
[3.660775344, -2.499999999998819];True;[1.598592855103254, 2.1197027058358153, -1.4053990996759886, 3.436609136435715, -4.2250953769339805, 0.21706966144090556, 3.107104677093146, -4.315091482216219, 0.6442183024996737, 1.1026046371650307];156.1445220001042
[3.1661763840000052, -2.4999999999987175];True;[-4.159932033445044, -0.6656855320182173, -3.677116760036368, -4.967029918283909, -1.2937900968036997, -1.4284769687878216, -3.671149609421627, -2.6642104154085713, 0.3487420416348561, 1.5608802196195017];157.1978808999993
[3.272006664000002, -2.3936004];True;[-4.9932525151587255, -1.043228669894362, -1.9261853078186664, 1.4994333339841983, -3.7189821112224553, -2.526411535239821, 4.3555335979133005, -4.947845119042615, -3.4904525878172867, 1.0731660203817475];162.70516340003815
[3.5074563840000046, -2.499999999973767];True;[-2.95481386732104, 3.0540594914025974, -3.428148216845831, 4.714495223923741, 3.201072058356294, -0.673008978520925, -3.860101980371642, -4.8098179559512815, -4.017292628245609, 3.9557815557441804];163.31812930002343
[3.3100533360000126, -2.499999999997202];True;[-1.5012462854388298, -4.313312037369538, -0.570973790766363, -2.602868576055478, -1.2706342818585812, 3.868046139781281, -3.155193318789352, 0.6393628198886612, -0.09708870555670979, -4.952872087065661];163.6813906999305
[3.6744125040000104, -2.499999999999873];True;[4.170416667448263, -3.209610929272051, -0.8696590598161009, -4.430887997227923, -1.501659017731881, 3.91276460373627, 1.98633627500009, 1.5935074380487722, 2.602193134226358, -1.3417426123795178];152.40035689994693
[3.5657277840000083, -2.3669924];True;[0.10743815520517064, -0.25463389776529866, -3.0727812744046425, 4.33889265165616, -2.490673148197813, 0.4240882740101808, 2.8934667320145904, -0.7360540043023487, -3.7433805848988886, 0.41362760962663625];158.82016149989795
[3.2669844480000125, 1.394666];True;[-1.2622419405241703, 2.7522704993286817, -3.815328462532589, -2.773448109448949, 4.352109376321519, -4.86462394020547, -3.3848872788738937, -4.650425123479191, -3.48359427914552, 1.179423836084538];161.14531769999303
[3.5299670400000123, -2.499999999999262];True;[4.457192650867949, -1.3670728669489076, -3.157659307377068, -0.7734523277239727, -2.128482780091776, 3.9705759927791, -2.1571659690053226, -2.546063150828001, -3.4121049893923896, 3.3386572724660617];159.13668630004395
[3.3869594880000102, -2.4999999999984683];True;[-1.2295749148632815, 2.7436179576375554, -3.391766858302472, -0.8602392738622915, -1.1824818516053184, -4.654702266242488, -3.3374860907659594, 0.6297229023728557, 0.29366620501644736, 0.5929328630352517];160.87567959993612
[3.256140384000003, -2.0796295000000002];True;[-4.143596178353033, -1.224130161033739, -3.8656180902901953, -3.692503675220554, -2.158489170929972, 0.017685032945975454, -2.5837369472973335, -3.2905995994487025, 3.01801674289244, 1.4702053398643078];156.17790569993667
[3.6819703440000016, -2.4999999999979656];True;[1.667121762640974, 2.285396861639959, -3.6928663067102763, 4.626909867036273, 0.32919075617334403, -1.1386748702535765, -2.339054981709582, 4.96220811893213, -0.6341748094623021, -2.8044563671068734];157.47480739990715
