objectives;is_feasible;variables;evaluation_time
[3.6361569600000117, -2.4999999999909632];True;[-1.1687981059306027, -3.6976552772280638, 3.6750324392601, -0.8449546773783361, 2.474352768440186, 4.200730905033831, -4.08991393602011, 4.392181578109513, -2.184363167747944, -1.616040100950972];155.06141969992314
[3.9087999360000043, -2.499999999998368];True;[2.365806449155203, -1.343845404834465, 4.004699953031107, -1.2514205350624574, 4.769670306158249, -0.9661366514973366, 3.7332372206474407, -2.543395507324621, 0.2780311854075048, 4.7163513765499445];158.1901776000159
[3.7036867680000087, -2.4999999999956755];True;[3.568996852365281, -2.35972964230338, -2.6090830751827854, -3.285068364955893, -4.9194096896378525, 3.6462001109029636, 4.491421822154123, -2.4685070167784606, 3.2239631801166695, 4.978203475262957];156.09950080001727
[3.560324760000011, -2.2659813];True;[-2.9063816162916467, 1.992867770018476, 0.06281881150594781, 2.1609401397305037, 1.7100338282027892, -2.2507483080048587, -2.768784214557869, -4.044203285160554, 1.035934049783597, 2.63735479804825];161.8461567000486
[3.560110704000002, -1.711099];True;[-2.219086813457807, -4.174507236821153, 2.7232406644893183, 3.850130661168441, -3.766383679222379, 3.341658397548617, -3.941604993513539, 1.145246966272932, -3.1873405778616473, 3.848606990826296];160.1080078999512
[3.187672488000004, -2.4999999999970455];True;[-3.288410544828375, 0.8145198421510402, -4.398173674953604, -0.3370026098202361, -4.713910820577887, 2.113529577880654, -0.6766465133714714, -0.8644816775862205, -4.040540260255455, -4.231445351662911];161.0228331000544
[3.9343386960000033, -1.9125217];True;[3.20666697203203, -1.9819864556772302, 1.1877435756101598, 3.3446719072352966, 2.8929526047997154, 3.838875781953023, -1.6739995705430024, 4.0514833785217785, -1.83944404753976, 1.918361425824319];154.2127997999778
[3.932267256000002, -2.4999999999974247];True;[4.864713196511467, -1.4129824712333061, -0.23212751296189804, 2.0626360907257544, 0.559098752492309, 4.312804273426421, 3.8647146995805564, 0.18429545721916618, 3.1471290798095204, -2.5008494036033446];153.87699410005007
[3.651194232000013, -2.492070571];True;[-2.70953087588277, -3.990621781613445, 4.001196923845496, 4.702391450995172, 1.9424721604029171, -2.323759209261018, 2.651754191342591, 0.4199135606645328, 0.6150065941542735, -3.4720498218730453];157.27180329989642
[3.410701560000007, -0.20086000000000004];True;[-0.8129751896341819, -1.015406927832169, -3.520586907652735, 3.5507119866556103, 0.9846800157302642, 2.915230629503288, -1.693887285197885, -4.69426479438264, -2.0552267558602857, -2.955454490694197];157.41579739993904
[3.3362262720000038, -1.434005];True;[-3.429112504795663, -4.5593449687891985, 1.4826441030374937, 4.2770236691007995, 4.369169188253073, -3.0397583756793933, 1.425529947226365, -3.5467610551475817, -4.9316965691676105, -4.79275623392987];163.85496589995455
[3.960225432000003, -2.4999999999978813];True;[1.5844183580285058, -4.319679063512131, 4.105247613128222, 4.5976816067638495, 0.7485858412795423, 2.7036428526935214, -0.46114714005536594, 1.2028623766662658, 3.275387894147986, 2.70675714787468];151.74124510004185
[3.243253608000013, -2.499999999999173];True;[1.9018956912752856, -4.140031922318555, -4.734089670071259, -0.021212831089332695, -1.206893028489977, -1.329958253850089, 0.6320680432377292, -4.10700411237751, -3.338541631793397, -0.7055862290620567];158.74962729995605
[3.6528820560000064, -2.2911424];True;[4.531610041156576, -4.67610699710799, -1.0048618922695862, -2.5600391205465245, 4.354125680993375, 0.038455408257497936, -1.35766140458803, 3.735967293582725, 0.39056446651341936, -1.537131192853006];156.56531149998773
[3.899666376000005, -2.4999999999992193];True;[3.1379041558141356, 1.3197405486770073, 4.845508844940788, 0.21463562239959266, -1.6471329907274477, -1.684140257627421, -4.143663715830112, 3.5426506545296554, 3.75125259817494, 4.0033473259812595];154.88485239993315
[3.69698148, -2.499999999987658];True;[3.4439258907002746, -0.8800652995434977, 3.5706062856437857, 0.5733062061262428, -1.614424861938458, -1.853305232689384, -4.915956787384092, 2.8993105984961423, 4.911649170778144, -2.1784885496475703];156.49185860005673
[3.660060600000001, -2.4999999999378986];True;[-1.2428069789574083, -2.6377337965844125, 1.0479848462416683, 3.951757134518891, 2.180568641905511, -1.7016836765479293, 3.159453443984132, -2.2653933400055335, 3.7715907620973717, -4.016499218943851];156.41200849995948
[3.5211285360000066, -2.4999999999977858];True;[-2.0791590068970214, 4.520175069676352, 1.5361342321838931, 2.298930652426046, -3.4614268429986184, -1.9352319428174014, -3.6232218749730194, 3.4127288791313095, -0.31890525810659653, -4.534793679983801];158.13507499999832
[3.922575336000003, -2.4999999999991287];True;[0.10626901355344387, -1.1745743457883462, 1.0267131194184316, 3.3601671475372363, 1.426791854340622, -0.37666354720029904, 4.507027590867693, 3.14716688131689, 2.456428649520812, -0.07861995918766596];152.78663470002357
[3.7298880000000008, -2.499999999992729];True;[-2.994210461907847, 1.5461675418398713, 4.85684530095846, 2.153093920020379, -3.911977040548913, 3.6946938068069617, 0.22773430687342078, 1.0317886392584423, -2.8991777094698854, 1.7750461733484908];155.81102150003426
[3.747811896, -2.495342754];True;[-3.9726422074034016, 2.4923721209962792, 3.037596036957172, 4.032187987084582, 4.297995231215673, -4.786819374770449, 2.504460092334857, -2.3332432440985054, -1.283912715128702, 2.321829349224773];155.33314810006414
[3.5840854080000097, -2.499999999996342];True;[1.0855238381138133, -0.3443731896458022, 3.79773523229807, 2.110470264681439, -3.103875198000817, -4.321072837280749, -4.802050006562664, 1.1761982958292911, 0.9284260997199496, 2.2028933406255558];158.3736920999363
[3.8054206080000013, -2.499999999998282];True;[1.7680007197296623, -2.4200147773861467, 3.3211675617216336, -2.9846476866100247, 2.1848722966068532, 3.6262528711397355, -1.69977652109257, 1.719606917201732, -0.0644269064888725, 3.5258539089792595];152.08403599995654
[3.2564121120000067, -1.617056];True;[-3.531291354640188, -2.5389574418166827, -4.275522583752508, -0.7430892381635772, 0.28918286853299335, -3.359597875385841, -2.134716944801541, 0.6497108675283467, -2.325621878091144, 1.5297390675224145];155.16400829993654
[3.3785728560000035, -2.1754216];True;[-3.369851017137199, 1.305090199819027, -1.0377364528220143, 0.8253555841253366, 2.426053066890744, -4.500557957109129, -4.076355224460374, 2.2366113568840156, -2.7003232032836855, -1.8928792662450853];158.12826879997738
[3.1780620000000095, -2.4999999999968168];True;[-4.18100129349299, 0.3330157957788291, -4.979088552744132, -3.1848927332441903, 4.7846858567146135, -0.34348108079769535, -1.962390725516061, -2.248658400299317, -4.999580418073382, -3.2861272176848058];159.7757544000633
[3.5044170480000023, -2.4999999999983618];True;[-1.923764760176263, 0.9422892439005821, 0.3734172241924707, -3.6244950777447293, -2.8725664639422366, -1.3921928373715895, 4.733620460279878, 2.9263473195030016, 0.4175666161724738, -4.538682862683753];156.2184011999052
[3.273836184000012, -2.499999999993082];True;[-0.9129294080157848, -1.6526081546684255, -4.666983685714627, -1.230351671859479, -1.0643538082923278, 2.188122346178261, -3.631160910116704, 3.4382284045743194, -4.131746357510711, -3.969736915480855];165.06949679995887
[3.3821720640000024, -2.499999999999588];True;[-3.803926999591244, -0.05846245342204437, 3.688351242528187, -3.7969731191836376, 2.989216652830641, 2.4533556648989654, -4.748344195856009, -2.938238643064519, -2.842585280996156, -1.560340507419924];154.63752460002434
[3.5564339520000043, -2.3462732];True;[1.8576509923367546, 0.4127005803986865, -4.420201093705568, 4.598099616086435, 4.996044757996783, -1.6899628739803632, -3.7503630409685105, -3.8746535220906453, -0.5462206273054573, -0.13335288334856088];156.690530700027
[3.7828000080000064, -1.8791240999999999];True;[0.9699654288726611, 4.927490334464409, 2.4997725202278795, -4.164565274055818, -2.429436523112709, 4.345862196787923, 4.307481989079651, 1.5389911186217038, -0.9509384919390236, -3.1150182185775432];149.05717819998972
[3.6869052960000066, -2.4999999999994222];True;[-1.7626073009384013, 2.5952120798556777, 0.5251852176598395, -1.40898851347763, 2.084785230288185, 3.927537485577774, 2.5917661126632128, -0.090301130953655, -0.7496475886597075, -4.222876503601666];155.24336630001199
[3.4533762480000036, -2.49999999999441];True;[-4.2047129350137205, 0.9044102493000651, 0.3734172241924707, -3.626374930573286, -2.8725664639422366, -1.3921928373715895, 4.708324214830314, 2.9093769869400674, 0.4175666161724738, -4.538682862683753];155.26786010002252
[3.687249816000007, -2.4999999999981743];True;[-1.7576051645828628, 0.8214147325437917, -4.611561165076607, -2.789532875595521, 2.943326057999267, 2.263344539387404, -3.051202358773648, 4.658837519603633, 0.45073613450133954, 4.57826298488321];156.34194269997533
[3.612101256000005, -1.276065];True;[1.9911095076179923, -2.4243416914553793, 3.3211675617216336, -2.9846476866100247, 2.4183153258995347, -3.829668684160872, -4.167846824443862, 2.2413975344638817, -0.0644269064888725, 3.5258539089792595];160.75199200003408
[3.6251573760000126, -2.0330826];True;[-2.0791590068970214, 4.520175069676352, 1.5361342321838931, 2.298930652426046, -3.0932843423460192, -4.3156355765204, -3.6232218749730194, 3.4127288791313095, -0.32093191576595237, 2.295629169514018];162.0148152000038
[3.49588785600001, -2.4999999999991735];True;[-0.682661170558621, 0.7996876539245754, -0.04238547959638428, -0.06704805349258502, 2.391928183754745, 1.4538836697642026, -1.124879614533275, -3.136426747072142, -0.9673813424979003, -3.9780345833816395];155.4183778000297
[3.753137160000003, -1.9087957];True;[-3.9726422074034016, 2.4967760628870956, 3.1823676705575563, 4.018180439543055, 4.297995231215673, -4.692830966565098, 2.543208701404574, -2.3332432440985054, -1.3161558424752378, 2.3326699181904353];156.28378830000293
[3.537819936000011, -2.499999999997896];True;[-0.9245807069366121, 1.3197405486770073, 4.845508844940788, -1.2458692996214125, -1.6471329907274477, 2.3072443875687974, -4.154868617140102, 3.5426506545296554, -3.633981396210006, -3.8207161523935236];155.61765020003077
[3.42246060000001, -2.3342287];True;[1.5844711961046225, -4.575722894680988, 3.839140238973114, -1.6360414387375775, -0.40702098751545845, -4.40619241260327, 2.6447903601535683, 1.2433999319021622, -3.073165404683857, -3.966417531065267];157.30449620005675
[3.351524688000013, -2.1248195];True;[1.9018956912752856, -4.140031922318555, -4.734089670071259, 3.4276056599064058, 1.0324793802570469, -1.329958253850089, 0.5367971593275369, -4.687377731684055, -3.338541631793397, -0.7055862290620567];158.6532858000137
[3.85634606400001, -2.499999999998161];True;[0.10626901355344387, -4.0753621620170675, 1.1150057074987036, 4.746470468541794, 1.426791854340622, -0.37666354720029904, 4.422320031698143, 3.4769486835240655, 0.6073995708723103, -0.11463840580898355];152.67793309991248
[3.7548282240000006, -2.4999999999995595];True;[-4.97772737227886, 1.2249011027324137, 4.358790066396111, -3.3555550071006124, 3.0479698124040624, 3.3810870111393223, 2.0930305058501943, 0.09831809051554724, 3.9278541059739553, -3.164034277945974];154.92356030002702
[3.826683000000011, -2.4999999999983054];True;[4.896947606030732, -2.4126789139365408, -3.596123508705675, 3.9050091286433037, 2.33952835806775, -3.2996050816372033, 2.6444355804428437, 2.326510620902978, 0.009029459405387463, 3.1481917136968045];156.7932831000071
[3.4299134640000117, -2.4999999999976987];True;[-2.0243945577887787, -0.3443731896458022, 2.7210206647289095, 2.110470264681439, -3.103875198000817, -3.101563645098551, -4.802050006562664, 1.177019341354326, -3.2194545113770014, 2.1794879676264762];163.08643150003627
[3.312373608000005, -2.499999999962593];True;[-3.429112504795663, -4.5593449687891985, 1.469330990177276, 2.4909608066338738, 4.369169188253073, -3.0397583756793933, 2.129457236770418, -3.555620769934349, -4.9316965691676105, -4.79275623392987];163.25579219998326
[3.4384176000000073, -2.499999999972912];True;[1.8576509923367546, -3.6785902969008544, -4.420201093705568, -0.7688560665581337, 4.996044757996783, 4.211277295733259, -3.7354214490340145, -4.2857014302825265, -0.5462206273054573, -1.6439478715973688];154.44538809999358
[3.5229517920000037, -2.4999999999995963];True;[-1.6802813325140655, 0.8214229544489617, -4.611561165076607, -2.554820021665738, -4.353822358717657, 2.263344539387404, -2.8559255671795736, 4.48680104619287, 0.09241824621533001, 4.292045052009325];156.15956199995708
[3.299041656000007, -2.113731];True;[-2.8396783697185137, 2.900330709483364, -4.685765431904949, -0.7976135795201778, 2.1653741255442878, 3.883387602024932, -4.618594902745304, -3.4109401844255225, -2.7636621130542665, -4.299445494950527];165.70524539996404
[3.6121105440000134, -2.4999999999977294];True;[-4.5972245032005175, 1.1998057296037756, 3.7785531998854758, -4.145359319399107, 3.0479698124040624, 3.3775034182213197, -3.0693108795550472, 0.5518576971771241, 1.0057757470814979, -1.1222211284361596];153.86575839994475
[3.2803369200000017, -1.202632];True;[-0.9129294080157848, -1.6526081546684255, -4.666983685714627, -1.0775937118072068, -1.0643538082923278, 2.188122346178261, -3.482956133165709, 3.4382284045743194, -4.131746357510711, -3.969736915480855];159.77022989990655
[3.6550012320000076, -2.4999999999977756];True;[1.9982002008732627, 0.008021257559491346, -0.9449955566569814, 3.3823132090501797, -1.2733506022252585, -1.4181638160249666, -3.5361556078823284, 3.0589816582532876, 0.29204334564629497, 0.44613870149224244];157.87550560000818
[3.1536578880000112, -1.9882881000000001];True;[1.3590095707725705, -1.031004702031644, -4.0887480156775435, -1.6360414387375775, 0.2658509760069412, -3.330759041957781, -2.1741983957378457, -3.6563335688782397, -2.9386855925600575, -3.966417531065267];164.2633683999302
[3.75247814400001, -1.841961];True;[3.46004905247071, -2.9605377843147607, 0.8511710206123579, -3.754543652244273, 4.288983008708202, -0.5346950202172183, 3.3088224660803647, 0.14109429298654363, 3.7956686480374735, -2.0701486341526976];153.89043749996927
[3.3019110000000045, -2.4999999999989524];True;[-3.294012997727376, 0.8145198421510402, -4.434232968430114, -0.3370026098202361, -4.709982296594268, 2.113529577880654, 4.483968812923044, -0.8644816775862205, -3.874637424360814, -4.231445351662911];158.04269050003495
[3.654637704000013, -2.4999999999951994];True;[4.100899587884074, -1.7134617312031342, 4.293796068645133, 3.5421806330069856, 2.4514227897374212, -2.98168906747979, -0.2234747781537294, -3.586381989179428, 0.5682044761708881, -4.455326800102718];158.77742169995327
[3.2283787680000007, -1.183637];True;[-1.9000426980750755, 0.37089479037934614, -4.979088552744132, -3.1830128804156335, 4.7846858567146135, -0.34348108079769535, -1.9705541881235165, -2.2316938558108497, -4.999580418073382, -3.2861272176848058];162.58425569999963
[3.552849432000002, -2.4999999999979106];True;[-3.5927400806897976, 0.7601397115141193, -1.0377364528220143, 0.4764920015353411, 2.1926100375980626, 2.9716711319329727, -1.6082625094006562, 1.714820739621866, -2.7003232032836855, -1.8928792662450853];155.87562800000887
[3.7831428000000002, -2.4999999999989826];True;[-4.7172446862430135, 1.2639189623472245, 1.7884652640268435, 3.5978702674147316, -2.6479850599046815, -2.369555496646937, 4.322998907311813, 3.5932640869262897, 1.148011273758947, 1.9657651932777522];152.06642519996967
[3.481310880000005, -2.499999999998285];True;[-2.8396783697185137, 0.01287739020824552, -4.402336586926441, 4.965036973037558, -1.4149826518591826, 1.6698470351293468, 3.3131165319973146, -3.4214044861660478, 0.38876749185284387, -4.299445494950527];160.02115569997113
[3.4761571200000034, -2.4999999999946834];True;[1.0855238381138133, -0.4263307415154425, 3.79773523229807, 2.110470264681439, -3.4720176986534166, -2.2058231322207718, -4.802050006562664, 1.1761982958292911, 1.0703627932875726, -4.600857140317851];157.59638370003086
[3.930459120000007, -2.395934];True;[3.20666697203203, -1.9863907555170854, 1.0429719339995782, 3.3586794547717127, 2.8929526047997154, 3.811767536936898, -1.7127485396890285, 4.0514833785217785, -1.8072009201932242, 1.9075208568586564];155.95020590000786
[3.2595620400000107, -2.499999999312903];True;[-3.288410544828375, -4.817720917021957, -4.398173674953604, 1.734010757111347, -4.713910820577887, 2.2206243121311635, -0.6190131421583709, -0.8644816775862205, -4.040540260255455, 2.493274692383769];158.5656593000749
[3.6357433200000093, -1.9959202999999999];True;[3.1495532191787174, -1.6526081546684255, -4.666983685714627, 0.2301532501615341, -1.0643538082923278, -1.8032624252671812, -3.6199560088051586, 3.4382284045743194, 3.2566665540705473, 3.8539777310906875];155.6376281999983
[3.286920384000011, -2.499999999999298];True;[-0.8129751896341819, -1.015406927832169, -3.520586907652735, -0.616157510106168, -1.254692393014575, 2.915230629503288, -1.598616401273425, -4.113891076427475, -2.0552267558602857, -2.955454490694197];159.49396100000013
[3.93972811200001, -2.4999999999984053];True;[1.6200586044246825, -0.7881737273530554, 3.9473060534476514, 4.5976816067638495, 1.0879635097035623, 2.7036428526935214, -0.393319822682495, -3.6967629441803407, 3.4096997813620553, 2.70675714787468];158.74721669999417
[3.5851710240000085, -2.1357046];True;[4.897675541762178, -2.9605377843147607, 1.582552719457807, -4.151733318984364, 4.288983008708202, -0.7126474402642664, -2.6519307041416527, -0.327608010927601, 0.9433399733473089, -2.1279785220521505];154.57971680001356
[3.725984880000005, -2.4999999995581312];True;[-2.70953087588277, -1.089800439877796, 3.912892569422703, 3.315801436882974, 1.9424721604029171, -2.323759209261018, 2.736432961922315, 0.4868168558667514, 2.464035672779741, -3.436029584113924];156.50208809995092
[3.75504292800001, -2.499999999972016];True;[1.7680007197296623, 2.3478967887238937, 3.297588674114931, -2.9846476866100247, -0.7095537576937574, 3.6262528711397355, -1.69977652109257, 1.7196462870482434, -4.246348758785853, 3.5255202786677935];162.2921082000248
[3.739038192000013, -2.498679434];True;[0.8908315885953235, -4.174507236821153, 3.7999552319271688, 4.247423521199272, -3.766383679222379, 2.8614500026711664, -3.9321176382103005, 1.1444259207478973, 0.9605441911924175, 3.87201231704735];159.9601990999654
[3.6109532160000097, -2.2437782];True;[-0.682661170558621, -4.887656108816624, -0.029072366736190514, 4.270148163984211, 2.391928183754745, 1.4538836697642026, -1.1085873607748038, -3.127567032285375, -1.049148170339259, 2.7425003510104045];156.49456939997617
[3.76248412800001, -2.49136471];True;[2.8822704641334616, -1.7345372837178903, 1.1669981152921967, -0.1015169551941959, 4.984423336470915, -2.6312462795145986, -0.10398195043944902, 3.3200035266491863, 2.4381415210003357, -3.2314618102915147];157.97510699997656
[3.7423952640000118, -2.499999999998287];True;[-1.1687981059306027, 0.39366031597140605, 3.6750324392601, 4.512630912371538, 2.0291727318184254, -1.702763054737233, -4.104855527954601, 4.714758691628465, -2.184363167747944, -0.10544511270209023];160.2179225999862
[3.584542464000001, -2.497676305];True;[-3.803926999591244, -1.1461824839654093, 3.688351242528187, -3.7969731191836376, 2.989216652830641, 2.505130467687168, 2.5195291052060718, -2.9487029448050444, 0.3049511530651716, -1.560340507419924];158.0340365000302
[3.505974192000008, -1.629724];True;[-1.902768532747082, 0.9673846170292202, 0.3734172241924707, -3.6244950777447293, -2.8725664639422366, -1.3921928373715895, 4.733620460279878, 2.9523554922357214, 0.4175666161724738, -4.538682862683753];157.39768829999957
[3.246314328000002, -2.499999999997873];True;[-4.258926770783676, -4.140031922318555, -4.734089670071259, -0.021212831089332695, 4.073299559381614, -0.3209080006323969, 0.6878164288127151, -4.10700411237751, -3.381026102987838, -0.7055862290620567];160.67332689999603
[3.4913916000000045, -2.1187826];True;[-3.270136619340956, -2.556681946171082, 3.7647787527736036, -0.7430892381635772, -0.3844676866196248, -4.584524097711858, 2.7520966736463226, 0.25640153253428477, -2.325621878091144, 1.5297390675224145];157.83953130000737
[3.8158652880000004, -2.282461];True;[-1.9166161458051267, 3.7380044436564184, 0.8939930988636524, 2.6944400932478825, 0.357257785500666, 2.3124596106039883, 4.200920675832393, 1.8362226667383919, -2.167367748009064, -2.4888670832721504];156.21884189988486
[3.5893959840000016, -2.4999999999990163];True;[3.5743467960704773, -2.35972964230338, -2.573002388155861, -3.285068364955893, -4.923337378471425, 3.6462001109029636, -0.6738071727929942, -2.4685070167784606, 3.060437063823994, 4.978203475262957];153.03847889997996
[3.746718072000013, -2.4999999999633076];True;[-4.010802188822942, 2.4923721209962792, 3.037596036957172, 4.032187987084582, 4.297995231215673, -4.786819374770449, 2.504460092334857, -2.3332432440985054, -1.09701881682216, 2.122449004444219];155.08447070000693
[3.701543400000007, -2.499999999982171];True;[-2.924397578317507, 1.992867770018476, 0.07682678222800537, 2.30227609463082, 1.7100338282027892, -2.2507483080048587, -2.768784214557869, 2.356382758305981, 1.035934049783597, 2.63735479804825];151.69615410000551
[3.51833436, -2.49999999999877];True;[-1.566968768832414, 0.9422892439005821, 0.3734172241924707, -3.6533066624052832, -2.556239081410544, -1.3921928373715895, 4.733620460279878, 2.9263473195030016, 0.4175666161724738, -4.538682862683753];156.4576808999991
[3.885204960000013, -2.4999999999994134];True;[2.365806449155203, -1.343845404834465, 3.454386397626779, -1.3040243735318484, 4.533796999785625, -0.9455586122136905, 3.4482798172542157, -2.543395507324621, 0.2887868894217094, 4.7163513765499445];156.82100879994687
[3.3138037440000048, -2.0104066];True;[-1.9747702810622494, -4.075458081158748, -4.919648531055411, -0.021212831089332695, 4.335398526937763, -0.3084175349475664, 0.6878164288127151, -4.10700411237751, -3.381026102987838, -0.018846475107346716];159.56497930001933
[3.4459333200000106, -2.41231413];True;[-3.369851017137199, 1.305090199819027, -1.0377364528220143, 0.8253555841253366, 1.4046058678999271, -0.3605643810693384, -4.076355224460374, 2.2366113568840156, -2.7003232032836855, -1.8928792662450853];160.8529131000396
[3.1661426880000008, -2.499999999996954];True;[1.5643760594696736, -1.031004702031644, -4.0887480156775435, -3.814678887511575, 0.2658509760069412, -3.330759041957781, -2.1741983957378457, -3.657670530636944, -2.9386855925600575, -1.4138093130863272];164.26607810007408
[3.812457456000007, -2.499999999999438];True;[-1.7007509042356639, 3.592193879595742, 0.8939930988636524, 2.3008412178916346, 0.357257785500666, 2.8086393103578597, 2.6569122183575296, 1.8746819492469013, -0.9922320663945208, -2.4888670832721504];153.32129839994013
[3.0873696480000072, -2.4999999999986056];True;[-4.564268455899876, 0.8145198421510402, -4.398173674953604, -4.2528191460693145, -4.713910820577887, 2.113529577880654, -0.6766465133714714, -0.31646860094391616, -4.040540260255455, -4.231445351662911];154.95491790003143
[3.219870744, -2.499999999996568];True;[1.8301195247065576, -4.140031922318555, -4.734089670071259, -0.021212831089332695, -1.1924340598200789, -1.3275835131203182, 0.6320680432377292, -4.82594865348337, -3.647203193101337, -0.7055862290620567];156.39321959996596
[3.2560183440000086, -2.4999999999992757];True;[-4.18100129349299, -0.15761677651652123, -4.979088552744132, -3.073593591031018, 4.7846858567146135, 1.6457536466368459, -1.96012412083427, -0.251702921283508, -4.999580418073382, -3.2861272176848058];160.66787320002913
[3.6264447360000034, -2.4999999999985336];True;[-4.621963551427928, 0.01287739020824552, 1.8700169304483452, 4.965914654535669, -1.4149826518591826, -2.390770430864558, 3.3144726693182704, -3.4214044861660478, 0.38876749185284387, 1.988022484448524];163.19326329999603
[3.4210939680000134, -2.4999999999994365];True;[-3.2755047249966758, 0.8145198421510402, -4.636322451815443, -0.3370026098202361, -4.709982296594268, 2.113529577880654, 3.604487837693232, -0.8644816775862205, 3.1043954632358695, -4.629632149172858];158.52391470002476
[3.4330562640000064, -2.4999999999973697];True;[1.647350934050942, -4.575722894680988, 1.5119554898301186, 2.332375010569992, -0.40702098751545845, -3.237064505432182, 2.1303963627143188, 1.2433999319021622, -4.941455701430875, -3.966417531065267];163.0597412000643
