eval_id;objectives;is_valid;is_feasible;variables;constraints;evaluation_time;algorithm_time
11;[30.02111898498129, 1693.5151432625205, 118.85832422974075];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 52.444533542324315, 0.33839169024918425, 0.5, 11093.690639645727, 1466.0033905159844, 10500.0, 0.0, 3.0, 1.0, 0.0185310495159815, 0.07490861270517489, 0.93067588225906, 0.0, 0.02927645009723272, 0.05095394991813618, 0.0, 0.05, 0.5, 0.5, 0.0209485018793526, 0.35577157450068997, 0.0, 0.013504109109124541, 0.3527960144212381, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.4663800196563352, -1.3876741409194535, 30.449234774552664, 0.5662604824133122, -0.5616083097508158, -4.873934219584962, -9.820838153771625, -14.0, -0.06932411774094005, -0.9490460500818638, 0.0, -0.64422842549931, -0.6472039855787619, 0.0, 0.023429603017433798];44.964963200036436;
12;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 9.019337740508368, 0.5, 0.5, 1000.9279239716108, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03805158557536871, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09197934758912986, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];25.00758550001774;
13;[19.767683987823442, 2573.374187885118, 113.29839531476962];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 49.704425244744996, 0.3448956703185675, 0.5, 2830.117405536017, 18866.279857127516, 10500.0, 0.0, 3.0, 1.0, 0.0016918042707299908, 0.03270475331072522, 0.19957500087004487, 0.0, 0.09266610213063507, 0.9858456737805253, 0.0, 0.05, 0.5, 0.5, 0.05978374915996154, 0.4942770328374727, 0.0, 0.024821023761224238, 0.45413027092954283, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[2.70816223497654, -1.110377262181127, 38.201378963898904, 0.35877673686286515, -0.5551043296814325, -5.283521550654161, -9.884522669003466, -14.0, -0.8004249991299551, -0.014154326219474656, 0.0, -0.5057229671625273, -0.5458697290704572, 0.0, -0.06674394619115603];49.96128420007881;
14;[nan, nan, nan];False;False;[1.0, 4.217878323661411, 1.5728509531245192, 1.0, 0.0, 40.7186014626899, 0.5, 0.5, 2508.615823165211, 10500.0, 10500.0, 1.0, 2.8684063187500315, 0.0, 0.025, 0.06748592994492734, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0872192299691279, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];42.15326370007824;
15;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.667355695546675, 0.5, 0.5, 16478.194340484682, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0836749630041281, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.025446689626922227, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];35.85862499999348;
16;[nan, nan, nan];False;False;[1.0, 6.4596561470837255, 1.725619081556606, 0.0, 1.0, 42.59944166352449, 0.5858211504176901, 0.5, 17769.91624054212, 7822.890176156624, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.010411041486288665, 0.1788724843520869, 0.0, 0.07520151830685641, 0.9578945468907509, 0.0, 0.05, 0.5, 0.5, 0.05140165832283053, 0.6105135707453122, 0.0, 0.04154547452847867, 0.3668870950001881, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.04672989418028152, 0.08109818695929816, 130.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];68.11970060004387;
17;[nan, nan, nan];False;False;[1.0, 7.054617183393523, 1.6385025323366005, 0.0, 1.0, 58.501605159004235, 0.34136820073038066, 0.5, 2969.919710149179, 18924.650642699962, 10500.0, 1.0, 1.9992911380234482, 1.0, 0.0048477297456179964, 0.027223710720120278, 0.5718436247644901, 0.0, 0.07175410090789892, 0.3225326458948349, 0.0, 0.05, 0.5, 0.5, 0.0469491452608919, 0.13418887961137127, 0.0, 0.011831401650888551, 0.036533889289233845, 0.0, 0.05, 0.5, 0.5, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];87.55673950002529;
18;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 18.71574916571751, 0.18989342434413414, 0.5, 6188.380672653215, 19358.225530559183, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.051442837403202706, 0.941037011132849, 0.0, 0.07250065726268, 0.6215174548830387, 0.0, 0.05, 0.5, 0.5, 0.00813030664976241, 0.07854559971074992, 0.0, 0.06614725812209793, 0.4058595887749752, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];31.376004000077955;
19;[nan, nan, nan];False;False;[1.0, 5.278902601216066, 1.1608362906928298, 1.0, 1.0, 55.49215511467822, 0.2410192483757194, 0.5, 12485.153801807925, 4477.7092645436505, 10500.0, 1.0, 3.446123283975192, 1.0, 0.03218755683691262, 0.06382323039700366, 0.20099800331286888, 0.0, 0.03359434584365474, 0.29703899628283126, 0.0, 0.05, 0.5, 0.5, 0.011206252303777142, 0.13325677410494186, 0.0, 0.059170196301703976, 0.8782386048650408, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.03491822719485248, 0.10144986744197533, 139.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.32328489993233;
20;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 26.83494641126368, 0.6397113848203017, 0.5, 2933.917482440187, 1851.62240249536, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07564976424702935, 0.6183229064222564, 0.0, 0.020991680846184815, 0.256483072342925, 0.0, 0.05, 0.5, 0.5, 0.01262386972180296, 0.2042495519261054, 0.0, 0.07780206477525463, 0.3838873287272686, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];78.77716830000281;
21;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 53.397693305008886, 0.129419301434025, 0.5, 2051.4205190698976, 16031.423391041117, 10500.0, 0.0, 3.0, 1.0, 0.0402278588680686, 0.056310155325236935, 0.3909887272220711, 0.0, 0.01617440023135025, 0.963782217708837, 0.0, 0.05, 0.5, 0.5, 0.06630902648757027, 0.3121865005423269, 0.0, 0.00784435968838385, 0.2706557648850194, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.404717699973844;
22;[12.502596794968877, 2512.201610856684, 107.24621018645985];True;False;[1.0, 4.245377280728567, 1.5259419059867336, 0.0, 0.0, 30.492019255557675, 0.5, 0.5, 17901.463177050482, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00859230934165981, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05908155452228558, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.35027218351607914, -0.33609683378984423, 21.935848192530294, 0.0, -0.4, 4.98242471481268, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.18173964878111487];4.598127599922009;
23;[nan, nan, nan];False;False;[1.0, 6.230320846214394, 1.7569672211622387, 1.0, 0.0, 48.67378207334876, 0.5, 0.5, 1708.0581486336646, 10500.0, 10500.0, 1.0, 4.059308737448056, 0.0, 0.025, 0.050894237128929744, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0831261114615401, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];57.38224150007591;
24;[nan, nan, nan];False;False;[1.0, 11.01365171717433, 1.3219114481590621, 1.0, 2.0, 29.44330929949787, 0.6431282674453372, 0.4573560210204105, 19908.21762763268, 14955.957833753668, 10918.632721093414, 1.0, 2.0869106169892, 0.0, 0.025, 0.020789350946648324, 0.14122889418842421, 0.36274534599236574, 0.0711462679013351, 0.3333333333333333, 0.3333333333333333, 0.017314401674332094, 0.3333333333333333, 0.3333333333333333, 0.07823157348908844, 0.1984570845903716, 0.13178709659788457, 0.019276320178019793, 0.3333333333333333, 0.3333333333333333, 0.007319731191571344, 0.20667150183434713, 0.7554814881401518, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];112.59597339993343;
25;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 27.797330973343367, 0.47647282840838423, 0.5075994205294473, 1488.6816078425545, 12564.701880840104, 11535.209181697917, 0.0, 3.0, 1.0, 0.03304573511144759, 0.050010169513325264, 0.11131765098545299, 0.01689931380834031, 0.04433038540753351, 0.07837147693809932, 0.08786311099985489, 0.010301896894474784, 0.09964296878093704, 0.4492314508178876, 0.010160439176862268, 0.3333333333333333, 0.3333333333333333, 0.08176440364550985, 0.6503943612273843, 0.3164216128366605, 0.07896543814949306, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];105.94905529997777;
26;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 1.8259057047951965, 0.5, 0.5, 8680.993045056905, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0367487203794058, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03707037270660939, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];34.62937099998817;
27;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 38.94380122783265, 0.3694308084822192, 0.4969834699347848, 16113.979082165313, 6525.908220342261, 12041.44645982986, 0.0, 3.0, 1.0, 0.04819444270346879, 0.04868730018892872, 0.3333333333333333, 0.3333333333333333, 0.05984706705859272, 0.3333333333333333, 0.3333333333333333, 0.0028658952339232213, 0.3333333333333333, 0.3333333333333333, 0.05538213363581926, 0.3333333333333333, 0.3333333333333333, 0.05533490788907576, 0.06637029684786333, 0.8812565972531315, 0.003289895449393221, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 2.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];100.0044091999298;
28;[25.68320123631258, 1206.2065827286804, 118.02351488754061];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 16.109712829893326, 0.5, 0.5, 18198.396188009334, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08325963577840662, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07960583800564117, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4727803344260977, -1.4390131125842052, -1.2592228263234997, 0.6696834085012577, -0.4, 1.1097128298933256, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.019020542064936308];6.725495200022124;
29;[nan, nan, nan];False;False;[1.0, 10.125670249804863, 1.2807406600212006, 0.0, 2.0, 46.52153296133386, 0.790776429032578, 0.16512246874422676, 15650.196566136718, 1692.972816129561, 19619.78466038362, 1.0, 4.780356955832477, 1.0, 0.03147995759382925, 0.06944406680709597, 0.2319465606213036, 0.27980842575438625, 0.010106784713443806, 0.3333333333333333, 0.3333333333333333, 0.08049833662464823, 0.3333333333333333, 0.3333333333333333, 0.02218437675001277, 0.31197252869580716, 0.6780132808314628, 0.08853267384705261, 0.3333333333333333, 0.3333333333333333, 0.03968033526290082, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 2.0, 0.04487027344980702, 0.3760835497577783, 159.0, 0.0, 2.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];106.46719479991589;
30;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 25.704320564886686, 0.6988812999198982, 0.1095460414781348, 9333.960264663121, 12877.740000857078, 17490.797750341306, 0.0, 3.0, 1.0, 0.02997953201606864, 0.09092604722823028, 0.055051747113474825, 0.7987651581191115, 0.08440908395446345, 0.656295785435521, 0.016833851104494424, 0.05339774893217041, 0.3333333333333333, 0.3333333333333333, 0.021296519379443712, 0.3333333333333333, 0.3333333333333333, 0.06010056661254787, 0.025860304683805624, 0.7041752017937812, 0.023228091211773706, 0.32210585822249216, 0.6100642273897824, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 2.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];116.503536800039;
31;[nan, nan, nan];False;False;[1.0, 9.074425744827039, 1.79901057060912, 1.0, 2.0, 16.002903551494857, 0.19262168832836224, 0.39378840722976893, 11741.55751795756, 17884.461652155132, 3396.4793403507597, 0.0, 3.0, 0.0, 0.025, 0.06270541024790587, 0.11899229775314435, 0.11139753624195181, 0.06638442025488117, 0.7747459789227927, 0.18285903022314254, 0.03656320000773488, 0.10022660467247335, 0.3354335990965388, 0.010176140268542078, 0.3333333333333333, 0.3333333333333333, 0.017537324980584103, 0.3333333333333333, 0.3333333333333333, 0.06148707593942936, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];76.68059730005916;
32;[22.59457842639573, 1826.7074850569768, 115.54798566403858];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 22.402650318179564, 0.5887542041817465, 0.5, 11028.089248500966, 7544.078821828287, 10500.0, 0.0, 3.0, 1.0, 0.003684701922931216, 0.08781613562334702, 0.3108004916418089, 0.0, 0.039551398240411643, 0.1404813707932454, 0.0, 0.05, 0.5, 0.5, 0.07287589592811017, 0.3048509784718302, 0.0, 0.08486275712394807, 0.9559480218873915, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[2.0944108669192723, -1.2474313579669751, 102.04497661638686, 0.5042140454739317, -0.3112457958182535, -11.044208208603491, -9.336746851312217, -14.0, -0.6891995083581911, -0.8595186292067546, 0.0, -0.6951490215281698, -0.044051978112608525, 0.0, -0.02642017791062523];11.055135699920356;
33;[19.96072371322838, 2038.9362346231796, 115.1043281350421];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 35.49534522370492, 0.17337160562648324, 0.5109695555135395, 18954.114960838066, 4387.078622460425, 16279.436081727861, 0.0, 3.0, 0.0, 0.025, 0.050510541226919815, 0.3333333333333333, 0.3333333333333333, 0.08363399927989013, 0.3333333333333333, 0.3333333333333333, 0.02916892135430306, 0.34798029980908385, 0.2681985507656174, 0.07315772204438994, 0.3333333333333333, 0.3333333333333333, 0.06829754372995087, 0.3333333333333333, 0.3333333333333333, 0.07013110272553756, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[2.0750196917433517, -1.2517615152884507, 40.429900647990465, 0.6039283447157344, -0.7266283943735168, -11.582214739395681, -13.122824881262563, -9.467494647832773, -0.33333333333333337, -0.33333333333333337, -0.38382114942529877, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.025023487144597678];29.553437900030985;
34;[nan, nan, nan];False;False;[1.0, 8.444713653647788, 1.4244365510600294, 1.0, 1.0, 26.720521866951817, 0.34351494104548297, 0.5, 5553.505694645055, 7360.089031518691, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08641206332786139, 0.30095181142913197, 0.0, 0.00923313507487603, 0.7203333536293515, 0.0, 0.05, 0.5, 0.5, 0.04334945990751513, 0.5081540161138896, 0.0, 0.0019791115827291097, 0.13471416479911913, 0.0, 0.05, 0.5, 0.5, 1.0, 1.0, 0.0, 0.029547316424008672, 0.2418403254232306, 134.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];76.22548629995435;
35;[10.155606368795107, 4037.6360411463684, 106.46061046594718];True;False;[1.0, 10.003392167271103, 1.1469100671293242, 0.0, 0.0, 38.93239706271269, 0.5, 0.5, 8134.723803751439, 10500.0, 10500.0, 1.0, 1.7474895366296939, 0.0, 0.025, 0.08822049955673998, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05100786879476918, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03837930623467753, 0.09396678160730916, 218.0, 0.0, 0.0];[0.4278000973473999, 0.5391054333481473, 33.79558682225731, -1.1102230246251565e-16, -0.4, 18.945466326020764, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.41540552075066195];15.032312100054696;
