objectives;is_feasible;variables;evaluation_time;algorithm_time
[3.5444898000000085, -2.4999999999993334];True;[-2.1501908571403208, -1.6306525917884973, -1.598516966348778, 0.9553133005106185, 3.725680021008177, 0.39514453777395797, -5.0, 5.0, 2.1999690389597077, -5.0];168.13152340007946;5.322985199978575
[3.5679780720000025, -2.3557279];True;[-1.7427237987583073, -3.5381573925667578, -0.011787475402194936, 4.187432006775865, -5.0, 0.5317650299715115, 5.0, 4.2681019009672365, -1.3139582327623591, -4.396506618508546];161.74964549997821;5.322985199978575
[3.2667848640000052, -2.499999999949157];True;[0.6578636211716828, 0.28585811750210777, -5.0, 1.7478155297998512, -4.827048268306869, 0.23928241610800072, -1.7612278262933776, 2.6975211696694856, -5.0, -5.0];169.0389810000779;6.016831399989314
[3.4121679840000003, -1.8240627];True;[-5.0, -5.0, 2.540861622234938, 0.47070988318180795, -3.9796729305433747, -1.1831877674873326, -1.6445679033064664, 1.5160075639665171, 5.0, -1.9493833213682072];162.58899690001272;6.016831399989314
[3.3726985200000086, -2.2283371];True;[-5.0, -3.8275241257556862, 3.8492723689071333, -0.02717919788031864, -3.985867276621458, -0.6654581535405413, -0.1144757369454732, -5.0, 2.0583869525860425, 1.656271071555425];171.2401965999743;6.016831399989314
[3.1270002480000003, -2.4999999999990363];True;[-0.6519360743045954, 2.4461885338179536, -5.0, 1.4905722871748939, -4.678748993325456, -0.47621520074220314, -2.335005505799786, -4.940180908475504, -3.2861564214711203, -5.0];171.64537609997205;6.016831399989314
[3.7096395120000123, -2.4999999999991473];True;[1.6766837558472982, 3.2552417753890737, 1.7649449985285726, 1.7244355681171388, 1.2199784726583012, -0.7995889750288292, -2.339415159174583, 1.3552001321965967, 1.6851049120221715, -5.0];167.96781059994828;6.016831399989314
[3.787930656000013, -2.499999999998929];True;[3.1758596967198756, 1.982941365178121, 3.647821865833251, -0.7467399353487911, 2.1511242812676645, -1.4304102365270581, -2.531136240867094, 0.48425852594193586, -1.2145544129076145, 2.6479698127019144];162.62584740004968;6.121818200103007
[3.5978184720000113, -2.1945229];True;[0.9061634935768792, 3.6424774790181633, 0.94377460483269, 2.006055866328519, 1.242049143533002, -1.4223447855570273, -3.952127114594749, -5.0, 5.0, -4.000373991476317];172.56151689996477;6.121818200103007
[3.877061112000008, -2.4999999999976747];True;[-3.6502763798393367, 2.3611502453106246, 4.1849643112369375, 0.9071150308138716, 2.207871384454142, 3.494301241156675, 0.03548787991769409, 5.0, 1.8622096426813437, -4.109242127731767];163.35454600001685;6.121818200103007
[3.84298171200001, -2.499999999999313];True;[3.2143505224095055, 2.354783096228644, 2.5661841711697173, 1.1170060460431994, 1.8887060836519654, -2.0849180757273555, -1.4698832213067847, 5.0, -1.9878977695028626, 0.11748626938060269];164.6594776000129;6.121818200103007
[3.7081182240000095, -2.4999999999993223];True;[-0.04765944204143402, 0.2908533907173263, 3.9139689368930703, -1.8190668023147731, -0.6770604862499754, -0.23739684765343316, -1.4638070210157252, 1.8846984123261077, 2.264233453457387, 0.3634039255002808];160.6616412999574;6.121818200103007
[3.6644339520000013, -1.8676324];True;[0.6584374769255952, 4.52159446346862, -3.862260988429112, 2.3976963490834855, -0.030249514331225136, -0.6238573794690474, -5.0, 2.223980213436322, -1.284536205155486, 3.448918807811223];173.69713979994413;5.935131400008686
[3.9786336000000033, -1.8585422999999999];True;[2.7294335577051054, 4.6533791467245, 5.0, -0.553862650852829, -1.0986445494180161, 3.3662397391082433, 1.1773880447759328, 5.0, -1.5887396258456854, -1.68916279307326];163.81729049992282;5.935131400008686
[3.2910408000000055, -2.4999999999897713];True;[1.8207793578703102, 3.0489281721701804, -3.1742441614636494, -4.711543483496742, -5.0, 1.9212053720961597, -4.243222911867558, 1.4383332727576184, -5.0, -0.9371891162086321];169.63632970000617;5.935131400008686
[3.906227808000012, -2.499999999998328];True;[-4.47110685069012, 5.0, 1.7623894224957262, 0.6508750773107295, 2.0095097016862606, 2.8983844443006834, 1.1936165355360915, 5.0, 4.600196609094386, -5.0];169.15412660001311;5.935131400008686
[3.5831665440000107, -2.4999999999989937];True;[-4.763363214313544, 4.803414705135927, 3.873518561077006, 0.9682625041799673, 0.8013229754011677, 3.0041931614140545, -5.0, 5.0, -5.0, -5.0];173.14738430001307;5.935131400008686
[3.8158199280000082, -2.41982091];True;[-5.0, 4.491251142187158, 3.0684130020855456, 2.28818624711983, 5.0, 3.3115628532542427, -5.0, 2.2491211990703732, 4.049818402237413, -5.0];166.93308049999177;6.426009300048463
[3.4763845680000074, -2.499999999997922];True;[4.377242522719021, -2.463715624001238, -0.3216847704630039, 4.311497610886532, -4.973065610828752, 1.6561374150097086, -4.811528369888019, 5.0, -4.031153197782566, -5.0];167.61203309998382;6.426009300048463
[3.7613136240000067, -1.5919644];True;[5.0, 3.7286421206985914, 5.0, -2.866768644031617, -5.0, 3.305273964114029, -5.0, 2.767741863955024, -5.0, 5.0];167.16747179999948;6.426009300048463
[3.7618469280000095, -2.499999999998857];True;[-5.0, -2.139156984456652, -4.831127856902585, 5.0, 4.750185674939601, -1.1827362409942865, -0.5985501136966462, 0.9609627254151896, 5.0, 5.0];159.41247930005193;6.426009300048463
[2.9462581440000135, -1.7485296];True;[-3.6092082234453806, -4.459621682175504, -5.0, 1.4328033413786017, -5.0, -1.6747171812910495, -3.873252548717046, 1.3848470052089867, -5.0, -5.0];173.92465489997994;6.426009300048463
[3.8394092880000006, -2.4999999999987916];True;[0.3570254174898455, -0.1662395514762851, 3.6899203193448944, 0.8099910849496892, 2.5159817996939235, -2.3134531147027904, 3.042544678713014, 5.0, -1.0456750937726236, -1.3396980493355395];168.37556209997274;6.363050999934785
[3.621898152000008, -2.4999999999969904];True;[3.6451981843017727, -1.4927485697725555, 3.2415248736428843, 0.9173858836467357, 1.398033100924553, -0.03293797403893173, 0.5585728207011984, 2.245407819515643, -4.999971771681484, -5.0];173.12345109996386;6.363050999934785
[3.796280784000003, -2.4999999999954725];True;[0.7797631149337185, 2.826175585893246, 3.2305802180127667, 1.070574982403433, 1.6846870526097142, 0.5473377280379133, -2.801117708772817, 5.0, 1.2157296782693185, -5.0];170.27435800002422;6.363050999934785
[3.36185877600001, -2.49999999999933];True;[-3.8191297376149618, -0.939503371180173, -2.533363972465248, -1.3840941916415206, -5.0, 0.9353458720807826, 0.47439036450209215, 2.0179556307531668, -0.00800402330066241, -1.3019860264193115];165.02227940002922;6.363050999934785
[3.5871219360000124, -2.499999999959794];True;[-5.0, 0.1281991810499985, -4.651228096347916, 3.6559865943307077, 1.1693863963176483, -1.4162335357025535, 2.8890417190264515, 1.8256188539895533, -1.497435751319689, 1.7671404345609947];168.07456120010465;6.363050999934785
[3.5078333040000076, -2.4999999999994746];True;[-2.4621530587039127, 3.57992679172294, 0.31296269111161923, -2.4780541702731695, -3.508932873893742, -0.9337538058113282, -0.637467640078258, -3.0297025666743975, 2.925780820125633, 1.4310759180367025];161.85604400001466;6.633557299966924
[3.754190160000004, -2.4999999999981335];True;[1.30407689078901, -3.9185141180320633, 4.118896409980197, 2.2504715879144257, 0.35848167432950717, 0.5794959989453075, 5.0, 4.481855508865033, -2.569652818804737, -5.0];164.854328299989;6.633557299966924
[3.4527604320000043, -2.4999999999977467];True;[-3.3092002640449034, -1.2020311064461193, 4.089997732022935, -0.24131188466052222, -4.312446192561621, 0.8844909907946814, 0.9567791579669134, -5.0, -2.212019627077986, 2.995792195549325];167.16766669997014;6.633557299966924
[3.9362293440000085, -1.6421248];True;[5.0, -1.3774402248699111, 3.602097872856982, -1.8330707937170176, 1.611237011482749, 0.6145183694844807, 0.42668873017293496, 5.0, 3.1323034304584425, -1.14349499811832];157.47941809997428;6.633557299966924
[3.6666643680000055, -2.2203407];True;[-5.0, 2.3509844522858803, -5.0, 4.823253777864881, 1.712868700051537, -0.958510167755775, 1.0864994272894455, -0.8304357253721468, 0.6409536822684769, 3.7273263778785477];161.52468220004812;6.633557299966924
[3.454407216000002, -1.8102303];True;[0.588107913505949, -5.0, -5.0, -4.721706619259502, -2.3221700336364135, -0.8179776477958463, 5.0, 5.0, -5.0, 5.0];159.51263729995117;6.630636699963361
[4.017612528000009, -2.499999999998394];True;[5.0, 4.935863900109702, -5.0, 3.6000591263735533, -0.8164290700715329, 1.5054032808771032, 4.575693114151697, 5.0, 5.0, -5.0];162.9801161000505;6.630636699963361
[3.646453896000004, -2.4845311];True;[-5.0, 5.0, -1.9466110011181392, 1.0105201802134678, 5.0, -2.2094421165451332, -5.0, 5.0, -5.0, 4.762852657765409];169.58782609994523;6.630636699963361
[3.752065584, -2.4999999999997473];True;[2.9336625135139975, -0.055537609963699275, -1.8621093703661784, -4.333118568048086, 4.767001905908442, 5.0, -5.0, -4.943163758575993, 5.0, 5.0];159.51294079993386;6.630636699963361
[3.572989488, -2.4999999999980274];True;[2.5711544909394366, 3.0262342603509786, -5.0, -0.7161224594308653, 5.0, -1.2898758296712431, -5.0, 5.0, -0.3751981466952081, -5.0];169.2275201000739;6.630636699963361
[3.565541160000005, -2.4999999999995093];True;[1.2006876083403029, 0.5191036864676501, 5.0, -1.3854970034924534, -3.5397111655934186, -3.9320785727629586, -4.9911673353730945, 5.0, 5.0, -5.0];163.27829409996048;6.109400800080039
[3.7983232800000017, -2.499999999996605];True;[3.0335904939937954, -1.4896521472851054, -5.0, 4.431302548850503, 0.934067810830709, 4.8954825108118385, -1.953085426604169, 0.14621000001417528, 5.0, -1.3496291509392169];158.34450740006287;6.109400800080039
[3.1778544240000093, -2.494582684];True;[5.0, -5.0, 5.0, 0.5412587050341457, -5.0, -0.6183631655073025, -5.0, -5.0, -5.0, -5.0];170.54495699994732;6.109400800080039
[3.564276048000012, -2.1962733];True;[-5.0, 5.0, 5.0, -2.654339071831449, 3.975323325612722, 1.491793253129961, 5.0, -5.0, -5.0, -5.0];170.37621130002663;6.109400800080039
[3.3720624000000003, -2.2039826];True;[-3.3664792271546564, -5.0, -1.2985433806347673, -0.6321658722088968, -5.0, 4.211196120721967, -5.0, 5.0, -5.0, 5.0];163.36846599995624;6.109400800080039
[3.409318080000001, -2.3705956];True;[-5.0, -5.0, -2.8140004121862945, -5.0, -3.753281951645926, 2.206084947507879, -5.0, 5.0, 5.0, 5.0];164.92145519994665;5.438871399965137
[3.711506184000013, -1.344585];True;[3.8006124169220605, -4.9996184475914935, -4.679370543868798, 2.618331418063285, 2.8070634406086805, -5.0, 5.0, -4.9180004355433535, 5.0, 5.0];171.2129234999884;5.438871399965137
[3.9286447200000127, -2.4999999999977818];True;[-2.9008328586540397, 5.0, 5.0, 4.062117774941427, 0.16410435590949746, 4.5503767651836995, 0.7341567378227785, -5.0, -1.928238501647464, 5.0];168.5783858000068;5.438871399965137
[3.673004832000004, -2.393797];True;[-5.0, 5.0, -5.0, 1.23675021291083, 5.0, 1.6097730607044767, 5.0, -5.0, 5.0, -5.0];171.1304325000383;5.438871399965137
[3.5525424960000107, -2.499999999997009];True;[-2.410003036113306, 5.0, 5.0, -3.7134098693859783, 3.897914513022302, -0.19242997953146546, -5.0, 4.687461373254823, -5.0, -5.0];174.2111035999842;5.438871399965137
[3.2678856000000063, -2.2749525999999998];True;[5.0, -5.0, -5.0, 1.9938828724193502, -5.0, -0.32939203397987704, -5.0, 5.0, -2.573496436570548, -5.0];168.94704969995655;6.5127652999944985
[3.532512816000005, -1.8986817];True;[-5.0, 5.0, -5.0, 1.9198869695974388, 5.0, 4.422378851581817, -5.0, -5.0, 5.0, -5.0];173.47544389998075;6.5127652999944985
[3.2963906880000007, -1.8732583];True;[3.2491444860565046, -5.0, -5.0, 4.481228204858699, -3.924799134260089, 4.032122141709237, -5.0, -5.0, -5.0, 2.572975824407675];173.5957209999906;6.5127652999944985
[3.048619032000002, -1.9616867];True;[-4.973389495083348, -1.9328485050400381, -5.0, 2.9416647568476755, -4.464250603722228, -5.0, -2.631407542190413, -5.0, 5.0, -5.0];169.26205959997606;6.5127652999944985
[3.278743488000002, -2.499999999998487];True;[-5.0, 0.288560736212661, -5.0, -0.7601873059462676, -5.0, 0.0653073362842127, 5.0, 5.0, -5.0, -5.0];168.9585351999849;6.5127652999944985
[3.494589264000009, -2.1761437];True;[-4.491722188785605, -2.161019883826257, -3.796154217154176, 0.9365853364615075, 2.9867009799965096, 0.6637983548077129, -4.303078056300894, 5.0, 4.4668527651054895, -4.715420141438418];163.11962889996357;6.5755743000190705
[3.5899770240000044, -2.4999999999961413];True;[-5.0, 3.543775783962243, 4.932971375566078, 2.7792884977151413, -0.5048405111731142, -2.928067618282369, -4.078316292566552, -1.1285623442342594, -3.613618429041196, 5.0];166.4085546999704;6.5755743000190705
[3.285970632000007, -2.4999999999931055];True;[-2.549574899437338, -3.236293528672154, -2.2827738464997918, 2.5865674383201744, 1.4870369402153951, -0.6618925414463535, -0.11512836222718281, -2.667444110618065, -5.0, -2.6322629145614673];166.68375999992713;6.5755743000190705
[3.4563510000000104, -2.4999999999978257];True;[-4.900796115550318, -4.0567660997650155, 4.4367020282036975, -0.549119572599289, -3.914259476950238, 0.6084064512414953, 2.1710057927984945, -5.0, -0.39429232878692577, 4.415339649959943];165.16152590001002;6.5755743000190705
[3.5587855440000067, -1.9738742999999999];True;[0.5722669242286074, 4.1395414046524, 0.24097671816102562, -1.3825288148931598, 3.065910386723811, -0.8325191910119569, -5.0, -0.36749088539425134, 0.24691510398550864, -3.1244702387165266];165.7631287999684;6.5755743000190705
[3.2601016080000127, -2.499999999998333];True;[-5.0, -0.8871631379963514, 2.2914519344425184, -3.332638915267613, 2.3604260226017466, -0.5486536069363108, -5.0, -5.0, -4.6636472529660535, 3.510856345772707];168.76234500005376;5.9829789999639615
[3.5530764480000006, -1.8893413];True;[3.458986107888304, 0.3922667299303493, 1.2464144628253946, -1.1726534721344835, -3.51188132302228, -3.118844175449098, -5.0, -5.0, 5.0, 5.0];164.71197930001654;5.9829789999639615
[3.2635571760000066, -2.4997761209];True;[5.0, -3.2053614050958923, -0.6030880962760374, 1.1021068624271537, -1.5455916184321392, -1.6502344284536425, -0.2072229913226895, -5.0, -5.0, -5.0];169.28894379991107;5.9829789999639615
[3.8299441680000044, -2.491977264];True;[1.6545267070386789, 4.457473537071223, 1.3321489666053035, -4.159973388675025, 3.000735297195396, 1.5442239412704115, 1.7973566381900943, -5.0, 5.0, 0.48576421563424077];163.82560159999412;5.9829789999639615
[3.6743891760000063, -2.499999999996592];True;[-0.5406200920326665, 1.3132951710883152, 5.0, -2.1450049087753214, -0.6642715786172095, -3.0318373303909887, 5.0, -2.020927108142618, -5.0, 5.0];162.75117510010023;5.9829789999639615
[3.6448198560000007, -2.4999999999986806];True;[-3.10936437749052, -1.4821282074952062, 5.0, -5.0, 4.081918212215308, 5.0, 2.0512272998670973, -5.0, -5.0, 5.0];165.88375489995815;5.55844499997329
[3.9256261200000115, -2.499999999998451];True;[4.648170797207907, 4.90907321854869, 5.0, 3.5847380392729438, 1.6779485249894002, 4.722010622743104, -5.0, 5.0, -5.0, -5.0];171.80259149998892;5.55844499997329
[3.312839736000009, -2.48873351];True;[-0.838577445514554, 5.0, -5.0, -5.0, -0.5412125843708457, 2.551999097058646, -5.0, 5.0, -5.0, -5.0];170.33043640002143;5.55844499997329
[3.736248984000004, -2.4999999996094915];True;[-0.3084822418036479, 4.609326566121677, -5.0, 4.441059539144538, -0.5580965095784034, 2.590672427663634, 5.0, -5.0, 5.0, -5.0];165.1954835000215;5.55844499997329
[3.630361248000008, -2.4999999999973577];True;[5.0, 5.0, 5.0, -3.5519959331337088, 0.9308413807734128, -1.5065615254065063, 5.0, -5.0, -5.0, -5.0];170.48652329994366;5.55844499997329
[3.6721287360000074, -2.499999999997031];True;[5.0, 5.0, -5.0, 0.22771084338956094, -1.3855642376307902, -1.036172064476343, 5.0, 5.0, -5.0, -5.0];163.95528160000686;6.232531899935566
[3.9912801840000096, -2.302638];True;[-0.5642576732104683, 5.0, -5.0, 5.0, 0.08602115565086965, 5.0, 5.0, 5.0, 3.0597182561584386, -5.0];164.14441189996433;6.232531899935566
[3.6178168320000066, -1.8608343];True;[5.0, -5.0, -0.32956857320002, -0.04826905791220781, 5.0, -2.853986824253907, -5.0, 5.0, 3.5233654185668524, -5.0];166.2452564999694;6.232531899935566
[3.427407000000007, -2.499999999999212];True;[4.9898831857166375, -5.0, -5.0, 4.091459831397412, 1.1224613914076809, 1.2724460937881439, 5.0, -5.0, -5.0, -5.0];168.62051889998838;6.232531899935566
[3.443275008000013, -2.4999999999989275];True;[-5.0, 5.0, 5.0, -1.2981883328070842, -2.816709561616407, -4.652860426624995, 0.9786335499791914, 5.0, -5.0, -5.0];165.0640301000094;6.232531899935566
[3.739470840000009, -2.40356967];True;[0.012608766804102167, 1.7016693693531, -5.0, -0.9467128558917022, -4.8438923705174854, -5.0, 5.0, 5.0, 5.0, 5.0];164.56453810003586;6.218442999990657
[4.021132248000006, -2.499999999998775];True;[-5.0, 4.189074319219106, 5.0, 2.419756456437046, -1.7567038799514103, 4.111387492367527, 5.0, 5.0, -5.0, 5.0];166.47210189991165;6.218442999990657
[3.891389256000008, -1.8652693];True;[2.880060051953425, -2.308331654375225, -5.0, -5.0, 4.343396729214822, 4.084256121197212, 5.0, 5.0, -1.0424832693960533, 5.0];158.35549159999937;6.218442999990657
[3.9585935520000115, -2.4999999999997415];True;[-0.8136284532584783, 5.0, 4.214854812382626, 4.25255911603926, -2.630476066332581, -3.9550858099765005, -5.0, 5.0, 5.0, 5.0];167.55141439998988;6.218442999990657
[3.3775682400000036, -1.8726063];True;[2.846329405207255, 3.1210129131428843, -5.0, 5.0, -0.277858252519426, 1.2240846309249465, -5.0, -5.0, -2.7446816471900886, -5.0];175.34642590000294;6.218442999990657
[3.865151736000008, -2.4999999999989138];True;[2.400838619690809, 5.0, -5.0, 4.299332429093187, 5.0, 3.9993724239311153, 5.0, -5.0, -5.0, 1.0426617856818874];166.68361770000774;6.105482000042684
[3.356920368000005, -2.4999999994403423];True;[-5.0, 5.0, -5.0, -5.0, -0.34781483871579155, 1.5730346127614734, -5.0, 5.0, -5.0, 1.9877625417385394];172.25765150005464;6.105482000042684
[3.9918834720000103, -2.304511];True;[5.0, -5.0, 5.0, 3.598746457594034, 3.909629765401558, 5.0, -4.898962929677944, 5.0, -5.0, 5.0];166.66496740002185;6.105482000042684
[3.377394360000008, -2.499999999995773];True;[-5.0, -5.0, 5.0, 2.6554958042859065, 3.7024219362809934, -2.197041525225323, 5.0, -5.0, -5.0, -5.0];171.91664829989895;6.105482000042684
[3.8988874800000017, -2.494053442];True;[5.0, -5.0, 5.0, -2.5645944945038646, 2.6460284748514953, -1.777394993239176, 5.0, -5.0, 5.0, 5.0];164.46709609997924;6.105482000042684
[3.60179200800001, -2.2352722];True;[-5.0, 5.0, 5.0, 0.8516065117974145, -0.7865427201295496, 4.48456004022534, -5.0, -5.0, -5.0, 5.0];167.3416171000572;5.419445300009102
[3.5120431440000126, -2.4999999999936997];True;[-3.7480904971454, 5.0, -5.0, -2.59927039885063, 4.211761787657009, -2.4698004777157823, 5.0, -5.0, -5.0, 5.0];160.44537139998283;5.419445300009102
[3.335758632000002, -1.9797421];True;[5.0, -5.0, -5.0, -1.7492968070182928, -5.0, -1.0174409157087743, 5.0, 5.0, -5.0, -5.0];162.66688280005474;5.419445300009102
[3.374537976000014, -2.1783726];True;[5.0, 5.0, 5.0, 1.3736527182158778, -3.2106737911675842, -4.134343784993991, -5.0, -5.0, -5.0, -5.0];180.33513560006395;5.419445300009102
[3.610171512000007, -2.4999999999995066];True;[-0.968548628541055, -5.0, 5.0, -3.4251792798817835, 5.0, -0.6686736440225447, 5.0, -5.0, 5.0, -5.0];165.40124090004247;5.419445300009102
[3.797409168000004, -2.499999999998017];True;[-5.0, 5.0, -5.0, 5.0, 0.2089512566713161, -5.0, 5.0, 5.0, -1.6029829239269375, 5.0];159.7669065000955;5.5830505999038
[3.473249760000005, -2.2797543];True;[-5.0, 5.0, -5.0, -3.595857017069619, 0.08213738511505397, 2.1123223407524874, -5.0, 5.0, 5.0, -5.0];164.62641759996768;5.5830505999038
[3.8924638560000058, -2.4999999999966316];True;[5.0, 5.0, 5.0, -2.9272581473292556, 3.777273189089634, -2.843368017706938, 5.0, 5.0, -5.0, -5.0];164.6827653000364;5.5830505999038
[3.558007944000005, -2.4999999999982028];True;[-5.0, 5.0, 5.0, 4.337299294774944, 1.1525050387762423, -2.9671819591488156, -5.0, -5.0, 5.0, -5.0];170.1089200999122;5.5830505999038
[3.382907112000011, -2.1445011];True;[-5.0, -5.0, -5.0, -1.834914659630782, 0.030407932569556095, -3.779417438005324, 5.0, 5.0, 5.0, -5.0];165.48657379997894;5.5830505999038
[3.582574272000011, -2.4999999999042646];True;[4.274533568116606, 5.0, -5.0, 5.0, -4.526430376426667, -5.0, 3.911821501643205, -5.0, -5.0, 5.0];166.7018131999066;6.414211899973452
[3.9647869200000048, -1.8859886000000001];True;[5.0, 5.0, -5.0, -3.4342263609411456, 5.0, -1.6985878880826402, -3.5122230099313967, 5.0, 5.0, 5.0];158.58210230001714;6.414211899973452
[3.657447648000009, -2.44216994];True;[-5.0, -5.0, 0.10595121637330784, 2.0203052930719343, -5.0, 5.0, 5.0, 5.0, -5.0, 5.0];161.59660849999636;6.414211899973452
[3.6819007920000093, -2.4999999999666627];True;[5.0, 3.6924929639573847, 5.0, -1.6242373086944424, -3.809879163899884, -5.0, 5.0, -5.0, 5.0, -5.0];165.6382121000206;6.414211899973452
[3.9316246560000128, -2.49999999999695];True;[5.0, 5.0, -5.0, 3.4308018874595287, 5.0, 2.3365439193382356, 5.0, -5.0, 4.052305155874267, -5.0];165.84020960005;6.414211899973452
[3.9097745280000096, -2.4999999999990328];True;[5.0, 5.0, -5.0, 2.2043603797852382, 5.0, 1.6037332869341459, 5.0, 5.0, -5.0, -5.0];166.05422150006052;6.626722199958749
[3.594890160000003, -2.4999999999953864];True;[-5.0, -5.0, 5.0, 4.543982938108362, 1.0475831379564546, -1.361492699322857, 5.0, 5.0, -5.0, -5.0];168.39204579999205;6.626722199958749
[3.463202304000004, -2.499999999996978];True;[-5.0, 2.447766776594685, -5.0, -1.2134641937302675, 0.562155795512485, 1.3369905075555817, -5.0, -5.0, 5.0, 5.0];166.53083269996569;6.626722199958749
[3.7124913600000005, -1.173922];True;[5.0, -5.0, 5.0, 3.688489281425044, -5.0, 0.9861214185103151, -5.0, -5.0, 5.0, 5.0];167.5454201999819;6.626722199958749
[3.279177216000004, -2.4999999999995524];True;[-5.0, -5.0, 5.0, 1.5355683150382484, 1.5237441047165508, -3.4455797655231177, -5.0, -5.0, -5.0, 5.0];170.99952480010688;6.626722199958749
[4.175029656000001, -2.4999999999985243];True;[5.0, 3.0750636537068665, -5.0, -0.5499342150040825, -1.4367224799777816, 5.0, 5.0, 5.0, 5.0, 5.0];161.69091239990667;6.094690799945965
[3.8297817360000015, -2.499999999999441];True;[-5.0, 3.4247297306964164, 5.0, 5.0, -4.507485163234152, -3.812513520407453, 5.0, -5.0, 5.0, 5.0];171.70792429998983;6.094690799945965
[3.405303936000012, -2.4999999999956986];True;[4.329241046779689, 5.0, -5.0, 5.0, -5.0, -3.8762805090403227, -5.0, -5.0, 5.0, -5.0];178.48377999989316;6.094690799945965
[4.130733888000004, -2.1630856];True;[0.23874898892206087, -1.8073189314996623, 5.0, 4.340936095416572, 3.4528574478900094, 2.8124587903541576, 5.0, 5.0, 5.0, -5.0];167.5680070000235;6.094690799945965
[3.6451775520000007, -2.4999999999973213];True;[-5.0, 5.0, -5.0, 1.537095254601092, 5.0, 0.02110421262761797, 5.0, 5.0, -5.0, -5.0];174.77926980005577;6.094690799945965
[3.5835877440000137, -2.499999999999639];True;[2.444851009486337, -0.5862777998359068, 5.0, -4.2731127264829505, 2.1506306659568386, 0.10201829624087111, 1.404795407905909, -5.0, -1.9346204741164201, -0.6014273890145168];167.25058310001623;4.908086400013417
[3.4215257520000124, -2.499999999998509];True;[-5.0, -0.30109529949042546, 4.137365419907908, -0.4908756053690002, 0.5361603436514839, -3.880936230488702, -4.353498804684578, 4.108357000116818, -5.0, 1.448475370870705];165.7794911999954;4.908086400013417
[3.6391852800000124, -2.0758458];True;[-5.0, 0.16897741603996153, -0.44570889655932167, 3.25280719920406, 1.9493283928114247, 3.227189013725006, -0.287340820361476, 5.0, -5.0, -1.5844383127268507];162.76828149997164;4.908086400013417
[3.285310320000012, -2.4999999999987854];True;[5.0, 3.2567045331078024, -5.0, 1.4908456441714444, -4.126761494972301, -4.575552245014848, -2.0635920105151055, -2.4905968572930797, -2.0983775514259135, -4.494974482684377];165.7534842999885;4.908086400013417
[3.627432072000003, -2.49999999999497];True;[0.5423454415016913, 2.7762207656896027, 5.0, 3.083592737509596, -1.3863704040995568, -5.0, -5.0, 1.8105951144623695, 3.3892866730773044, -4.4790000519676];163.7204008999979;4.908086400013417
[3.867842016000003, -2.4999999999995848];True;[-5.0, -5.0, 5.0, -1.6703555317410306, -3.5579363366300383, 2.09503007867709, 5.0, 5.0, 5.0, 5.0];152.0300627000397;6.302221299964003
[4.063694400000012, -2.4999999999983373];True;[-0.6331478324911863, 5.0, 5.0, -0.8250543864309083, 5.0, -2.607812335806393, 5.0, 5.0, -5.0, 5.0];162.72764160006773;6.302221299964003
[3.914142048000002, -2.499999999998982];True;[5.0, -5.0, -5.0, 0.5704663460571524, -5.0, 5.0, 5.0, 5.0, 3.4398090484634007, 5.0];151.265829400043;6.302221299964003
[3.3222173760000113, -2.0560088];True;[-5.0, -5.0, -5.0, 4.607452320054943, -5.0, 1.9989131468498158, 5.0, 5.0, -5.0, -5.0];161.6534679000033;6.302221299964003
[3.316037616000009, -2.499999999996189];True;[0.6973269620650644, 5.0, -5.0, -1.6890832025063327, 0.8807125988530453, -3.5687004570838026, 5.0, -5.0, -5.0, -5.0];166.35273849999066;6.302221299964003
[4.49083828800001, -2.499999999999413];True;[5.0, 5.0, 5.0, 4.1504717668113535, -1.7502647183309112, 3.6913525941678387, 5.0, 5.0, 5.0, 4.617608995252935];159.87103739997838;6.20201770006679
[3.853231128000012, -2.499999999997798];True;[0.4446263684453129, 5.0, 5.0, 5.0, 0.2355958951730912, -4.489895020237883, 5.0, -5.0, 5.0, -5.0];167.98325930000283;6.20201770006679
[3.32509773600001, -1.6827474];True;[3.786543123512965, -2.7093948867794433, 5.0, -0.08835107086927074, -4.249108978362257, -5.0, -5.0, 5.0, -5.0, -5.0];168.31611110002268;6.20201770006679
[3.510453384000009, -2.1324876];True;[-5.0, 2.860626958913473, -5.0, 2.4603597356926237, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0];162.63294200005475;6.20201770006679
[4.121178696000011, -2.499999999999093];True;[5.0, 4.252014230381949, -5.0, 2.6662247742039042, 1.6770769003600483, 5.0, 5.0, 5.0, -5.0, 5.0];164.3770455000922;6.20201770006679
[3.8051199360000094, -2.4999999999993285];True;[-5.0, 5.0, 5.0, -1.6232986124049233, -5.0, 0.5862559575176611, 5.0, -5.0, 5.0, 5.0];176.35357549996115;6.1716660999227315
[3.5291162160000082, -2.4999999999967937];True;[-5.0, -5.0, -5.0, 3.716313415961112, 2.897378546246311, 0.2566980348957113, -0.6854071274037805, 5.0, 5.0, -5.0];176.08612750004977;6.1716660999227315
[3.8442336480000034, -1.875575];True;[0.3551975545343913, 5.0, 5.0, -2.260670517148775, 5.0, -2.3207314037428253, 5.0, -5.0, 5.0, -5.0];177.90512310003396;6.1716660999227315
[3.639715776000002, -2.4999999999982045];True;[5.0, 5.0, -5.0, 0.5151260704377183, -2.9436541521672543, -1.2661059742180063, -5.0, 5.0, -5.0, 5.0];176.01160730002448;6.1716660999227315
