objectives;is_feasible;variables;evaluation_time
[3.500304624, -2.499999999903537];True;[-0.6694036473264076, 0.21698500501041273, 0.9633622630719394, -2.300673053805675, -3.631122169308031, 2.19365344701999, -0.31254754083149017, -1.9284565772835638, 3.8824211322772477, -3.5630916069359406];179.10966439999174
[3.8451546720000005, -2.4999999999988156];True;[0.3023270148425148, 1.9941609651055163, -0.5704400995168744, 3.231214302247089, -2.407900135814595, 2.0787876743663656, 4.504283849296812, -3.7799326227466645, 4.7959009861183315, 0.6679947348119475];186.5853723999462
[3.420074664000003, -2.3358701];True;[0.10154596684410411, -0.4987726787249427, 3.502435465721005, -1.0305286147504722, -3.4213648825117824, -1.8567874044302988, -4.902368087657809, -3.820281257386208, 4.232452196429186, -1.1695573040449059];184.09814089996507
[3.7507093200000035, -2.4999999999991434];True;[2.716621613418204, -0.6550136696323605, 2.236333190528467, 4.513290052804621, -1.2522883913194063, -2.2058427005106953, -1.3797613701773335, 4.987179951752509, -1.8740938156341382, -0.6424883756059172];180.6011832000222
[3.2518586160000114, -2.4999999999981126];True;[-2.4384408943097977, -0.2782114568576137, 0.6848782349135165, -1.5213507127658388, -3.3428269949810527, -4.714903860285103, 2.797366435338887, -0.2821600255896133, -4.680542294586923, -2.874796953461293];206.92086549999658
[3.63670084800001, -2.499999999999239];True;[-2.8831337491107, 0.9096447292793721, 0.4834971605113143, -4.481807716767846, 3.429940686876593, 4.326790849416849, 0.6407504979910819, -0.060026262746085024, -2.1197123982746247, 0.9198423535813527];182.22011940006632
[3.897004824000003, -2.4999999999981277];True;[2.6069460098751023, -0.908633620163652, 2.431055115834491, -1.9147733922308752, -2.066259916631995, 4.319388774357975, -0.5295773440850695, 3.0579349283610533, 1.5960763756760263, 4.6247156356912065];186.0241640000604
[3.418971552000008, -2.4999999998732747];True;[0.53895592835865, -0.39206068298010166, -1.857815841571985, -4.430933437314701, -1.5740825118554538, 0.8054154850096005, -1.2331375720770001, 0.1658667834588412, 1.128717075728808, -2.0652186306376463];183.52060199994594
[3.4585645680000052, -2.4999999999996327];True;[-4.756619709518893, -3.290640301854099, -0.843442985847842, -2.060698017857534, 2.878709769871236, -1.4748487760356532, 0.08366841256916224, 2.7117215560754175, -1.043046000166453, 0.713919072058605];184.45668719999958
[3.237363720000011, -2.48605939];True;[-1.5897592482152199, -4.2401170751412, 4.278250308005294, 4.624481917249971, -2.552159467282067, -4.4401035093802586, -1.3598329917751597, -4.903485929775796, -3.727405764171202, -3.4119146614900364];214.5138495999854
[3.7700238240000044, -2.2988194];True;[-4.630564026998033, -1.485098766252404, -1.4613181110694349, 1.6540046953556438, 2.2056654858404396, 4.363164227537622, -0.31662794971952124, 4.613195025224581, 2.7395062133670525, -0.34378519135890073];171.5092944999924
[3.6059865120000034, -2.47917131];True;[2.2221017109374213, 1.9280544122545882, 1.6320453801153967, -4.248572359473551, 3.936065469668865, -2.5392463143743846, -3.0726953544778124, -1.196665588197019, 4.400028445771101, -3.3173341389914404];176.8438873999985
[3.310236072000011, -2.4999999999990306];True;[-3.250676608235623, -1.2821867116343477, -4.454691670739731, 1.2535491518668218, 2.9562791367453087, -0.4914270330109858, -4.653634881986786, 0.649958441368903, -4.419270424046335, -0.2562252179030633];173.8507145999465
[3.706621560000012, -2.4999999999986215];True;[3.4535909230807693, 3.717905971802418, 2.374080052520478, 4.065435953110031, -0.13272361090791485, -2.0186081450116964, -0.37735877091743397, -3.535927315142616, -4.2730176518689555, 1.1294471129517412];172.34424529992975
[3.561012936000002, -2.4999999999968585];True;[0.45861796496681784, 4.943038549280486, -4.084136391402731, -4.262921292690964, -0.29792758938078734, -1.5861343716570508, 3.656875581835207, 3.4433331055191196, -1.5647079319168822, -3.044322625915783];170.22350520000327
[3.6455609520000127, -2.48807464];True;[2.520728752101159, 4.269115504080631, -4.366759903953399, 3.87970363951254, -2.970190871086481, -2.9044452736925908, -3.3171819063961916, 1.0258034105291456, 1.2631572883669095, 2.176056319721913];167.87604080000892
[3.3421213440000126, -2.499999999998566];True;[-3.7496974663109883, 2.6822106280214495, -4.5113924583363225, -2.1597275930716506, -3.179390687832251, -0.16413848900006833, 1.9471554967624094, 2.258785690485108, -1.5853216477041974, -4.010644519569046];166.2367307000095
[3.407224608000012, -2.4999999999991713];True;[-0.9298253278730408, -4.054710467742062, -3.2650099340942083, 1.2463909192265454, 2.043122882066651, 0.7513265936053557, 0.0013952987943879336, -3.5660450073699437, -0.29845125806658857, -1.386301839218592];168.56439640000463
[3.463211808000008, -2.492196329];True;[-0.2081501755603865, -2.5914695410099853, 4.771435468191047, -4.122247875954895, -4.9306262335394315, -3.1840240802111577, 4.792970218356645, -0.7403521604846404, -0.515181209130084, -0.13842483663008132];166.31836109992582
[3.8466750960000073, -2.4999999999247686];True;[-0.19799074971727215, 2.434970146918288, 4.473140981150971, -1.1657341566322832, 1.2381419817795214, -3.1520403913934327, 3.50502756695467, -3.231568725815863, 4.643941753120311, 2.338903736353789];170.68195750005543
[3.556137600000009, -2.4999999999969473];True;[-3.423872221135814, 3.971502346785515, -3.0797937087216374, 4.930844872691985, -3.148256944549157, 3.8076801343346727, -2.7429023362318006, -0.04021032569360461, 0.06066338479815414, -2.8996486498252882];168.70021430007182
[3.7242847440000086, -2.499999999998756];True;[0.906681088277943, -4.581460546514703, -0.3208711124545074, 3.194856738213952, 0.4546221795846357, -3.330748469279584, 2.6819098293604977, 1.6084737565471006, 0.9737760233797381, 3.6333483675566196];169.24638159992173
[3.667598136000011, -1.7002188999999999];True;[-1.6131182919761153, -1.0682017801040056, 1.0212287327501581, -1.5368072237028798, 4.9256348677956225, -0.9130997322930403, -0.779283844231796, -2.3042357229819164, 2.6002486974955907, 2.2638583764350217];166.81629029999021
[3.769549704000008, -2.3322414];True;[3.9813723579456646, -4.867627809340899, 2.273669594704643, 1.19218691224249, -4.961728629422279, -0.13569851001976474, -0.2311329338395236, 2.419649649478705, 2.7872208390088655, 4.8582772731862836];163.16331049997825
[3.538538568000002, -2.4999999999974643];True;[-0.6939732194999948, -3.653816870909824, 2.6414172958640494, -0.4107138313791081, 2.327683730748901, -4.668495494109228, 4.746473924367198, -4.934579966298621, 3.4917614568934425, -2.2245768096822527];176.53711159992963
[3.6563572800000084, -2.2425169];True;[0.59699276969131, -3.088977314753716, 0.44151199452297973, 4.7144083817950175, 4.767964189186738, -4.60261313302092, -1.9701542626338133, 0.7977202740290821, 4.242358243671836, -3.8234384086549222];172.7215784
[3.7348140960000027, -2.492714519];True;[0.7514624677527575, 2.1212169063644373, 0.07721110919326435, -0.12316345264805761, 2.7165737656146156, -4.0417377453252135, 0.1253227358376492, 4.715946487510035, -4.657370879689934, 4.022597749626044];172.11242939997464
[3.5109927360000013, -2.4999999999991336];True;[-1.1556540789459238, -2.1732157355721284, 3.5368668997075527, -4.834947596449977, -0.7054328417106879, -0.8812535845640355, -3.8253011265680015, 3.0911678824683513, 3.336612868046217, -1.0429001982221364];168.69705950003117
[3.3566298480000034, -2.4990490191];True;[2.1936323170851244, -3.2625769161178297, 2.1000683360203, -2.2873413952788435, -3.832933937733367, -4.197050356495574, -2.804571265433778, -2.681734362329272, -1.602984168553736, 4.575011444165085];176.03219439997338
[3.9251977920000125, -2.499999999998588];True;[-1.255588923566898, 4.832468146193406, -0.36703785612268547, -1.9010174467006955, 4.462124438421231, 3.9637075624091356, 3.4529128149278723, 1.3850576656493194, -1.4307161530241808, 1.3801907922309509];166.49026270001195
[3.6047784240000045, -2.4999999999983413];True;[-2.3638765795439998, 4.8552724905874705, -2.3134965576529387, -2.8314557165485397, -1.6199807335185898, 1.3178352014504728, 3.821770120864212, 0.49791819737628007, 2.740129285791709, -4.416224741387822];169.4535145999398
[3.77908718400001, -2.2493259];True;[4.98932756351533, -2.01544850466297, 1.2559978121755435, -3.063411351322718, -4.74557599262352, 2.8935905069181302, 4.479222753769788, 3.1507037993836384, 2.3619065126409398, -1.5485921978514474];161.43167140008882
[3.721607208000008, -2.1281554];True;[0.8619162719062032, 2.5872320381458636, 0.3439790629458237, -0.5560133584600058, 1.399496003040694, 0.5033241413863685, -2.2062778464115542, 3.044576977284825, 1.793579780663082, -2.6751313457436945];168.3440455000382
[3.5452691280000033, -2.1145134];True;[4.9523638172873135, -3.5729451603745743, 1.5123152983116857, 2.8651847111650683, 4.271181518658556, -4.091955104962395, -1.103391515443748, -4.2299847222601095, -4.381649633339628, 0.7117002323272619];179.63094439997803
[3.476422368000012, -2.4999999999981335];True;[-0.44799182711092733, 3.5096438210418306, -0.3153394438970043, 3.7355117308276515, -0.8255333408152907, -4.8649272917868736, -2.0311192041015778, -1.1260209932349552, 0.5087304234655878, -4.397479718361094];173.50149629998486
[3.114267264000006, -2.4999999999977223];True;[-2.410040136513918, -2.3309886949312517, -1.4310386181891732, -4.92118241796113, -3.7268886413840283, 0.9251502224549535, -1.700288502621393, -1.0275364385391041, -2.2888138270721923, -4.109325109547369];167.5846307000611
[3.4504209360000093, -2.4999999999982703];True;[-4.181020022557381, -2.852059582512206, 0.11909295459678759, 2.711422930632075, -3.787498376968589, 0.57992632716826, 1.5750248503159305, -2.93447939715875, 3.7768557021208267, -2.465614567506673];165.94587080006022
[3.611812032000006, -2.499999999997292];True;[-1.3130794836490978, -1.6202463985617488, 3.0758745891682118, 2.6153977171451803, 4.628969376525882, -2.7503489447125915, -2.0739630101364392, -1.5674400147327705, -3.261958340099892, 2.280335266825144];170.84000219998416
[3.844893312000011, -2.3448263];True;[-0.6895836634534085, -0.8988216005009688, -0.9174659126016236, -4.565876540179021, 0.5639548605607914, 2.5605791531727657, 4.850420505014803, 1.593667267966989, 3.575753746037817, 4.731707063224693];158.61528909998015
[3.376566864000008, -2.499999999999146];True;[-2.9264895031938343, 4.765131388267465, -4.5754716755406, 3.5853549106006337, -3.8646975773452485, -4.581148969567482, 4.52305062924189, -4.979492179715167, -3.4630328010483225, 0.6393643363272874];169.29938999994192
[3.9627308160000014, -2.4999999999989813];True;[1.1194249336263473, 3.3529099583520985, 4.800056013595375, -0.8516643836481483, 1.5539253350443616, 2.996891567396707, 2.3252894473003956, 4.675116312606445, -3.7761872664014993, 0.06400949511668586];167.09772520000115
[3.6838525680000096, -2.4999999999988862];True;[-0.2877737085668812, 4.860856359997715, -4.660857218598133, -3.56845898468368, 4.3859621062395355, -0.7978217007776109, 3.111777226244431, 4.245840788277999, -4.014382685290414, 0.07360056570881746];165.85105159995146
[3.323499336000013, -2.4999999998009232];True;[-2.6223393885993374, -4.45868327432313, -2.7340940802174996, 3.4994021160060864, -4.385368337983513, -3.931189210850561, -4.5069453344984725, 3.6442072556046075, -2.1265357917642067, 4.287244684637772];170.05677519994788
[2.9556776880000077, -2.48544187];True;[-3.3771752101824557, -4.2864294105212934, 1.5709845608998751, -4.916105477236696, -4.253883655202264, 1.169072978751915, -4.477405777398818, -3.87103217035202, -3.254410206459343, -4.666684096161463];169.44448469998315
[3.8962909440000137, -2.4999999999993183];True;[4.5074800735888925, -1.1084381811059894, 2.502894090230276, 3.3048344495459805, 0.8891445698481162, -0.2960468354021364, -2.267361395458858, 2.9730981989041174, 2.762854485259539, -0.08462967902769147];166.110188899911
[3.4726294080000137, -2.4999999999975615];True;[-0.724457168174256, 4.708129834708503, -2.9623257955861915, -2.9258856820484205, 1.4192920208125948, -1.8145122322531737, 2.163787864903849, -3.694989163502899, -0.8023530877243976, -1.7967792057560183];167.17382299993187
[3.2946391440000085, -2.4999999999996105];True;[-2.603604541394795, -0.8280033566055254, -4.475011054441497, -1.897346777914514, -4.55578510744162, -3.2643921185521982, 3.910406751463098, -1.9585913881667159, -1.0137131395612409, 2.0156400183654775];167.67213339998852
[3.7819049040000023, -2.4999999999948574];True;[1.170577265289774, 1.1436699720064585, 1.5588852751519102, 2.0628247118107588, 3.0274954265227088, 3.657135170673058, -1.4898091025839832, -3.5085739189698817, 3.458339353027947, -3.192392207559097];171.34117500006687
[3.405429216000011, -2.4999999999967732];True;[0.6050701586572593, -4.125390483584267, -4.338694001480537, -1.048411829093351, -0.03403171245872638, -0.7506558017468166, -2.1276643242794457, 4.962811171399251, -4.484396898416692, 1.8001369950316413];171.94987220002804
[3.817003608000011, -2.3001426];True;[-4.519174983555488, 4.277989146242383, -2.7055831621860102, -0.45242573898958405, 2.3224846034639226, -4.865623545930972, 4.411855828821205, 4.196992839544265, 3.584276550562681, 3.2623389636886504];167.8038556999527
[3.312482472, 3.247229];True;[1.1702954752170305, -3.9885076003258533, -0.24378302533810015, 2.8528602028304313, -0.8299670193320097, -0.7888954642747059, -4.232781190499203, 0.3662936211116339, -3.3294610720633977, -4.820370186823526];173.70856589998584
[3.4988896080000025, -2.49999999999886];True;[-3.7491094154313096, -0.3643873499546171, 4.057664898485905, -0.5536067741705768, -3.867278407213343, 1.0149341871404474, 3.040314992688481, 1.162207709384857, -1.9788025338734005, -3.9763293948157075];165.55650209996384
[3.417384384000008, -2.4999999999975793];True;[1.0902342459462364, -3.5349874880537224, 0.01625877827675737, 1.646313728180652, 2.171667228210884, -3.8804523737896734, 2.897103730215327, -3.471040057709558, -1.0200735193718948, -4.902803136560849];173.17711120005697
[3.638211336000008, -2.499999999827225];True;[-2.0303703692725747, 2.1185554799113993, -1.941772250310355, 2.429019094275678, 2.5858649884169624, 4.556573462533057, -3.86755046683531, -2.257707944936833, -1.461770458988644, 1.1048738666914346];172.0514922000002
[3.980697048000012, -2.499999999994881];True;[2.27868402181075, 1.4922164930851265, -2.598015164280776, 4.263388964886779, 1.7081756192258108, 4.65174928307537, 1.7531520599399428, 3.1265041703564442, 1.112594093234871, -0.696907171499614];165.27521069999784
[3.602355984000008, -2.499999999987806];True;[0.49897432535775366, -3.4189100606733582, -2.673092569022711, -3.1787916485887635, 3.024660098092081, 4.118395603009148, 2.026781977406312, -2.1819190643301023, 0.6862143551354905, 0.6734259655821901];165.49797230004333
[3.7181736720000025, -2.4999999999983293];True;[0.6410011645402474, 1.7501078512774502, 0.45972475481596575, -4.9282514703730715, 1.162731031764661, 0.9328415675266255, 3.4568205577986237, 4.601007849457208, -2.269409404254753, -0.8689060903196877];165.20464280003216
[3.3858451440000046, -0.75204];True;[1.8584020847750207, -4.5531853496495165, -4.3879717819145805, 0.9282773746461634, 1.9006705701263744, -2.624538758121399, -3.9968436148385313, 0.7005733366059221, -2.060395334952736, 1.787098136034663];170.8342132999096
[3.7407098160000123, -2.4999999999956684];True;[-2.004926738209188, 4.568831080199816, 0.3702918143458067, 3.0580014063793257, -3.3969496785595354, 2.529957736954314, -1.4206247481536405, 0.5683491580311859, 2.416210213334187, -0.7081394456238392];165.65373339992948
[3.8552680080000123, -2.1060906];True;[0.3237044354903009, -0.7817477401017072, 2.2604874271655646, 1.250763993115827, 2.6078120984585684, 2.5303960960175678, 3.8456129260999248, -0.5846871454206877, 2.5349957922686297, -2.7027185210804383];169.39592210005503
[3.6642268080000067, -2.499999999998764];True;[-1.4676834471573463, -1.7347093156041247, -0.06085181574081844, 0.4239920781993529, 0.542864390364004, 1.8573247141020888, -2.864364960183201, 3.9309161729978594, 2.6846500710924364, -0.8719952255495294];167.82791150000412
[3.426103872000014, -2.499999999998888];True;[2.0956031459678677, -0.4186219397258606, -0.945722229762338, 1.4449943248461548, 0.058227524148256826, -3.5024356008547706, 3.628051916749591, -3.9435230873928906, -3.883209288528705, -3.1174345305924653];171.39334019995295
[3.641081112000011, -2.4999999999996496];True;[-0.7132351224169646, -3.244690266860725, 1.1532743382983979, -1.7398519435490725, 2.01434657627037, -2.5586501154711296, 4.620985843439833, 3.54027022113849, -3.583678573979203, 1.8797767179296958];166.59266640001442
[3.338145432000006, -2.499999999994906];True;[0.16845720168005318, 3.1910532636225906, -1.7007745566303214, -3.0864530589398087, -2.487907920845812, -4.672286430873779, -4.87376576028911, 2.3330849516499805, 1.4014646411695564, -2.9291170098841057];177.53755999996793
[3.475493136000013, -2.499999999998862];True;[0.5818243336695561, -4.634139961443622, 1.0130439171262537, 3.3304875243456458, -1.1895831752561667, -2.178930908165065, -2.7818201469826356, 2.2630391775030914, -2.3013581422648546, -0.4001081058056233];171.37927599996328
[3.4652311920000125, -1.6382368999999999];True;[0.2943362478675793, -0.4981412520766142, -1.7657822313459204, -0.3489715635618946, -3.782135570735875, 3.0016870789969925, 0.08622399644337797, 2.5253063566415737, -1.91129321834268, -4.373885481943285];169.8489459999837
[3.574390248000006, -0.9277820000000001];True;[3.8597378582171817, 2.2260881177420755, -4.099789769076411, -2.5762350387225954, 0.5318816952933059, -0.8415623585232392, -4.13902439067705, 2.0611911381788506, -3.31889965269355, 4.577644772983415];171.9330312999664
[3.724310232000011, -2.0200225];True;[-3.351437262070175, -0.5111163555864993, 2.7153295483816295, 4.118675527208534, 0.6661586300756559, 4.408924165070225, -3.8877375968562133, 1.452337795935299, -2.265308025276994, 1.8759513383086261];173.71154589997604
[3.323858976000002, -2.4999999999976534];True;[1.4427465059751379, 0.7753652631412491, -4.0706359489054735, -0.5557599115636371, -4.186015446800486, -0.0829884096826774, -4.635056249668047, -0.04574033329208049, 0.3315757412735021, -2.2911035219629214];173.05167169997003
[3.6107039520000135, -2.49999999999078];True;[-2.610587024100223, -2.752510680842456, -2.4886952994996534, 0.7498927881893636, 3.4743093612971254, -0.023436887398128547, 1.6628857359735054, 0.9178490650607483, -2.1317878649792465, 3.164299040181053];164.44484310003463
[3.4885140480000048, -2.499999999985677];True;[-2.2784957918681292, -2.3229854949163964, 1.3996178960111019, 1.6300766516695928, -2.939523939697506, 3.2556448960538855, 2.0044206654189134, 0.3541763775011786, -2.258942131926566, -4.538688289594583];168.36782719998155
[3.825950112000001, -1.507681];True;[-2.8306344717729557, -1.4246389713939047, 4.22862121627351, 1.9860631550364918, 4.851190240667814, 3.5112251226002886, 4.674787973674988, -1.0374759848250914, -4.5680945939253625, 0.5362458020373984];167.58344630000647
[3.8049981120000105, -2.499999999999102];True;[3.4643969021581675, -1.4478248433665808, -1.5201120640377375, 3.1124183649001242, -3.365659527770527, 0.8210789260559697, 3.5214161932125183, 1.6418724705788907, 3.037372737960597, -0.30761370567857416];160.08804239996243
[3.2883995520000124, -2.4999999999987703];True;[4.547337500613143, -0.42128326715504816, -2.2621045597488463, -3.3186147373262775, -3.728507888633236, 0.0924140213574347, -3.806761653908435, -1.7149185184114968, 0.21032027401350017, -4.5571668321086936];170.82956490002107
[3.3122183040000115, -2.499999999995677];True;[0.4965858473084017, -3.496601588276401, -3.9636342399450197, 1.6114426684810326, -4.328293958000326, 1.9825724093886512, -4.451874644483697, 1.4138637239264717, -0.11523529157189394, -3.0053983566653484];167.3895919000497
[3.783670056000013, -2.4999999999876303];True;[3.806948673712853, 3.122190982867547, 2.859922891609714, 3.0688007308707625, -0.502463761088709, -3.4490339356416753, -2.395106765494778, -0.13328514274681602, 4.292924086389663, -2.7009828393827675];171.04907040006947
[3.3874763760000093, -1.8918247];True;[-2.7994080658687945, -2.427355131291856, 0.7338346610354973, 4.94451297428181, -4.6745248380448, -0.7193009552384595, -3.364030270254985, 2.310972635869887, -2.758052879391485, -1.6190608150984098];170.15753029996995
[3.647875824000002, -2.499999999999074];True;[-4.943404409704365, 2.9474412913192536, -2.6925280687756836, -1.7531729899037818, 2.75280939269725, 1.6012419795847173, 0.30441624151761637, 3.3223994734682822, 4.445973701864165, -4.302042341454494];170.47212420008145
[3.5583474960000085, -2.0366115000000002];True;[0.8306412525371067, 3.104466046141157, -4.725168569232895, 0.7072601004392727, -0.6723304485011905, -1.3315951948105074, 1.8318701592364341, -4.84526763454595, -0.9000153191112421, 3.5384290731496435];170.41420810006093
[3.5201431440000097, -2.499999999998634];True;[-2.84428712588387, -2.304895533642709, -3.723798049040987, 0.2859564836051085, -1.1015695614383034, 2.1216334607181055, 2.621306229756259, 1.2823961473544774, 0.9693768093725765, -1.5365364285067584];164.42971769999713
[3.562982424000008, -2.499999999998752];True;[1.1684706162112573, -1.3701074832670503, 4.3182509208263955, 0.8646022476774071, -4.470277251386317, -4.753846768113156, -3.857680697881485, -0.09742863336023078, 3.029874201628971, 2.9210250553000163];174.2184820000548
[3.352487832000012, -2.0091516];True;[-3.185026851137893, -0.07378507389740463, -4.112798444291444, -4.872807099824076, 1.5060126051321312, 2.137747860593624, -0.6583931601147421, -2.2577556910982866, 2.7923114463584273, -3.2677045088175216];169.58494109997991
[3.582270792000006, -2.4999999999493108];True;[-4.28389456227822, -3.5163789792454168, 0.5584165224953255, -3.770298999363181, 4.2448286445040235, -0.7888469940544578, 1.40143175164682, 2.303993690007733, 1.9046053078125889, 0.5919822769360952];168.09119109995663
[3.6330856560000124, -2.3837088];True;[3.3981275909043553, -4.480073643326801, 4.085555175911367, -2.0043054108626945, -8.202517256528097e-06, 3.564302548540878, -1.6712964605272473, -1.4466015840153812, 1.32305877115793, -1.7703539006573754];170.94183150003664
[3.556838088000003, -2.4999999999990203];True;[2.44101873662669, -2.509373457080162, 1.4730053335111934, -0.6777627283521532, 1.8193926167711583, -2.3034656146867185, -0.09607976689897324, -1.644085184514017, -1.2804552196276808, 0.24624179446137795];168.41982780001126
[3.8009664720000114, -2.4999999999990687];True;[4.041408682074991, 0.39550767801416953, -2.760289425582897, -4.275427136740799, 3.2668500427541503, 3.8026971970283334, 3.6666297063124453, 1.8536963295247144, 2.2885242447300165, -3.5089204257718523];169.3804952999344
[3.470053824000008, -2.493521788];True;[-0.7583242413140603, 4.704505969125082, -1.9761399967307849, -3.4817352131003743, -1.4950631630990472, -2.1148041782043805, -1.4269413675583156, 2.288279821360863, -1.663266407696847, -0.6259197677379715];171.66974990000017
[3.7744243920000002, -2.4999999999980966];True;[-0.9405946013276392, 0.31737623929099, 0.6460334253526892, 1.7551326435016987, -2.879486668264394, 4.899367022901439, 4.161973091419721, -3.4495057402449913, -1.9379918556935127, 4.969589066496846];167.5239785000449
[3.5191026720000074, -2.499999999998042];True;[-3.483933664787573, -4.2751282146710885, -0.052046938212411575, 0.4261530823680362, 4.284757784706898, -2.650143880405037, 2.060353072259792, -1.797685480821165, -1.8510603067758957, 3.0601645736857837];167.36807419999968
[3.418327008000002, -2.1612231];True;[-0.47919019846828537, -2.83049265002721, -1.6047246754982156, -0.8544876217569088, -2.248137854017491, 1.1069116830285095, 1.6555968671115187, -3.224132672290313, -1.0740879937591155, 0.6086215531653068];167.7836889999453
[3.37979368800001, -2.499999999999679];True;[0.3555187492335392, 0.2979744661336188, -0.4761935796442964, -0.33777946403886006, -4.161124534799205, -2.2474133497800777, 3.034721112679149, -4.670207306400948, -2.920361811947101, 0.3967979514629416];170.5889867999358
[3.605013864000001, -2.239734];True;[0.8868494051202838, 3.6934424494915383, -1.033084068294162, -1.7566860671295572, 3.7179742708909416, -3.664317055222177, -3.4669766035498295, -4.252856522223753, 1.6237223180434635, 3.9507126824032763];173.3746991000371
[3.5709074640000034, -1.5638789];True;[-4.110166558189316, -0.6461774234695303, 0.8951262328443619, -3.4232184406761226, -3.8875751918943555, 1.3555000496262126, 4.873460275802264, -3.272717186700358, 1.5419011309666857, 4.7935971904796695];169.8528925999999
[3.5558870400000107, -2.4999999999707088];True;[-0.49371927028164375, 1.118893038725064, 4.198863744789648, 0.8243821501334931, -4.472084138525005, -0.6855703658035548, -0.40724777877871343, -1.698056968725635, -0.3009623230778775, -0.6600820714606792];173.45160299993586
[3.620462616000006, -2.375545];True;[4.633792880549116, 0.49400686811150507, 0.9779883342973426, 1.1840184517367973, -3.0063765092336148, -3.0119560231395512, 3.184964488387834, 3.3300228338974147, -4.713434932213451, -2.6590054998924817];176.33621370000765
[3.9075510240000053, -2.4999999999993414];True;[3.436101925077793, 2.218175782693894, -1.93733047091348, 4.658977786674127, 3.0544480539303045, -0.26822683038466, -1.6301015627653657, 2.6196668173348776, 1.5456189045667124, 0.007789408227180772];171.7434549999889
[3.5932232880000052, -2.0142806];True;[-3.7470643056388364, -0.8362829664307831, -3.3906723231270828, 4.724224915427586, -1.5032234745343578, 3.1398206411489475, 1.681975686110114, -1.168528643764053, -0.038390551883560775, 0.29109293885646625];169.37414159998298
[3.4987394880000022, -2.4999999999987788];True;[4.508054613794094, -2.811736836480143, -3.553054968020257, -0.8914940332598489, 1.003157148131896, -3.5366995231539198, -0.5109964285424997, 3.7554083344275995, 1.662522723506628, -4.84649550632059];176.5927991999779
[3.5358701040000136, -1.428642];True;[0.9648147550339026, -2.3473696577227443, -3.342631745793334, 2.9280677400582498, -0.5016464185507887, -2.6746809097390054, 0.5448512873705926, 1.922947657099117, -3.4853661234249267, 2.488713246215127];170.95197000005282
[3.5963773200000104, -2.3406501];True;[-3.509015364109427, 4.889934383734479, -1.0159347437983546, -2.389455150453468, -2.4702480847250974, 4.870447721331143, -2.387482483404085, -0.19379859167149238, -1.5718010825187534, 3.076262469956072];169.998733800021
[3.6777723840000083, -2.499999999999609];True;[-1.5356199912244528, 0.6278427965770401, -1.0043765733679768, 1.9303327068804688, 1.8151634670849157, -1.3887116072214054, 1.549539840674493, -3.3663256662828935, 1.3563062905390266, 3.0830803659076906];166.20188589999452
